############################################################
2020-08-10 08:07:40
[DataFrame Name] report/one_class/one_class_unsupervised_[1_1_1]_[2_2_2]_[0.1]_[30]/result_df.pkl
[Normal Mean] 1_1_1
[Abnormal Mean] 
[Model] one_class_unsupervised
[Eta] 1.0
[Epochs] 100
[Cut Threshold with 0.05 FP Rate] 0.001558376068715006
[Cut Threshold with 0.01 FP Rate] 0.002771350080147384
---------------------
============================================================
Recall when d0i changes (FPR=10%):
[d0i=14.25; d1i=2.5; recall=0.999]
[d0i=3.857386385324867; d1i=2.5; recall=0.999]
[d0i=7.803493416901712; d1i=2.5; recall=1.0]
[d0i=6.720981225035273; d1i=2.5; recall=1.0]
[d0i=2.44091604322566; d1i=2.5; recall=0.854]
[d0i=2.2030157152771; d1i=2.5; recall=0.953]
[d0i=15.606132302281324; d1i=2.5; recall=1.0]
[d0i=6.937439397817418; d1i=2.5; recall=0.999]
[d0i=4.935726714140355; d1i=2.5; recall=0.906]
[d0i=12.986885451173153; d1i=2.5; recall=0.997]
[d0i=17.472403951775014; d1i=2.5; recall=1.0]
[d0i=10.805040679173056; d1i=2.5; recall=1.0]
[d0i=4.262621275119033; d1i=2.5; recall=0.1]
[d0i=8.911629190025002; d1i=2.5; recall=0.927]
[d0i=16.888281016905225; d1i=2.5; recall=1.0]
[d0i=14.700093321088689; d1i=2.5; recall=1.0]
[d0i=6.048379244796731; d1i=2.5; recall=0.998]
[d0i=5.567488060051549; d1i=2.5; recall=0.953]
[d0i=13.291680020806464; d1i=2.5; recall=0.963]
[d0i=14.90582785274702; d1i=2.5; recall=0.998]
[d0i=15.278555347437877; d1i=2.5; recall=1.0]
[d0i=13.779395028435385; d1i=2.5; recall=0.999]
[d0i=12.944172228104392; d1i=2.5; recall=0.979]
[d0i=14.185663891246438; d1i=2.5; recall=0.979]
[d0i=15.403890469703446; d1i=2.5; recall=0.999]
[d0i=14.538225238598569; d1i=2.5; recall=1.0]
[d0i=13.052938426111165; d1i=2.5; recall=0.998]
[d0i=13.46038836856586; d1i=2.5; recall=0.963]
[d0i=15.071374669813764; d1i=2.5; recall=0.999]
[d0i=15.16091867279212; d1i=2.5; recall=1.0]
[d0i=4.140737704100833; d1i=2.5; recall=0.998]
[d0i=13.307399895384195; d1i=2.5; recall=1.0]
[d0i=15.424100091999325; d1i=2.5; recall=1.0]
[d0i=6.91044604932639; d1i=2.5; recall=1.0]
[d0i=2.167258892864085; d1i=2.5; recall=0.83]
[d0i=9.217625943592061; d1i=2.5; recall=0.998]
[d0i=16.135871779683256; d1i=2.5; recall=1.0]
[d0i=11.219803630746886; d1i=2.5; recall=1.0]
[d0i=2.784936515216488; d1i=2.5; recall=0.407]
[d0i=5.098823699793514; d1i=2.5; recall=0.998]
[d0i=14.247531721518525; d1i=2.5; recall=1.0]
[d0i=14.756047490840007; d1i=2.5; recall=1.0]
[d0i=3.632097745196706; d1i=2.5; recall=0.998]
[d0i=4.845891780526467; d1i=2.5; recall=1.0]
[d0i=5.126172434446044; d1i=2.5; recall=1.0]
[d0i=3.9988457936013537; d1i=2.5; recall=0.999]
[d0i=3.3707816019873897; d1i=2.5; recall=0.995]
[d0i=4.304348618474225; d1i=2.5; recall=1.0]
[d0i=5.220420941808831; d1i=2.5; recall=1.0]
[d0i=4.569464893474496; d1i=2.5; recall=1.0]
[d0i=3.452570741602564; d1i=2.5; recall=0.995]
[d0i=3.7589617053424806; d1i=2.5; recall=0.999]
[d0i=4.970378357993086; d1i=2.5; recall=1.0]
[d0i=5.0377129444318065; d1i=2.5; recall=1.0]
============================================================
Recall when d1i changes (FPR=10%):
[d0i=2.5; d1i=4.25; recall=0.38]
[d0i=2.5; d1i=13.418900871026388; recall=1.0]
[d0i=2.5; d1i=4.359736852279731; recall=0.998]
[d0i=2.5; d1i=2.267859366286645; recall=1.0]
[d0i=2.5; d1i=10.681673114630048; recall=0.995]
[d0i=2.5; d1i=15.36923654015525; recall=1.0]
[d0i=2.5; d1i=8.401549701466392; recall=1.0]
[d0i=2.5; d1i=1.5644346814804033; recall=1.0]
[d0i=2.5; d1i=6.422851710407228; recall=1.0]
[d0i=2.5; d1i=14.7588024721342; recall=0.53]
[d0i=2.5; d1i=12.472050425583166; recall=1.0]
[d0i=2.5; d1i=3.4306300264284015; recall=0.999]
[d0i=2.5; d1i=2.9280776617538313; recall=1.0]
[d0i=2.5; d1i=15.536118007586866; recall=0.995]
[d0i=2.5; d1i=12.741339638264657; recall=0.998]
[d0i=2.5; d1i=12.095989367861401; recall=0.991]
[d0i=2.5; d1i=14.691675307393517; recall=0.366]
[d0i=2.5; d1i=16.137802217048062; recall=0.948]
[d0i=2.5; d1i=13.988250622587277; recall=0.999]
[d0i=2.5; d1i=11.878980812825242; recall=0.998]
[d0i=2.5; d1i=13.377816554566225; recall=0.778]
[d0i=2.5; d1i=15.949481536942017; recall=0.674]
[d0i=2.5; d1i=15.244011899514222; recall=0.997]
[d0i=2.5; d1i=12.45470748828862; recall=0.999]
[d0i=2.5; d1i=12.299668626497647; recall=0.977]
[d0i=2.5; d1i=7.0203847626430615; recall=1.0]
[d0i=2.5; d1i=15.217351550224905; recall=0.254]
[d0i=2.5; d1i=17.110136606427893; recall=1.0]
[d0i=2.5; d1i=9.497099497335782; recall=1.0]
[d0i=2.5; d1i=5.25567041688191; recall=1.0]
[d0i=2.5; d1i=11.560214355463279; recall=0.998]
[d0i=2.5; d1i=17.74661352272946; recall=0.997]
[d0i=2.5; d1i=13.350591666416399; recall=1.0]
[d0i=2.5; d1i=5.8080070090026155; recall=1.0]
[d0i=2.5; d1i=7.877119626703835; recall=1.0]
[d0i=2.5; d1i=16.05803152663983; recall=0.099]
[d0i=2.5; d1i=16.51275395287405; recall=1.0]
[d0i=2.5; d1i=2.27603922630562; recall=0.999]
[d0i=2.5; d1i=7.599605618957572; recall=0.727]
[d0i=2.5; d1i=8.828885567850554; recall=0.919]
[d0i=2.5; d1i=3.8845556040675597; recall=0.322]
[d0i=2.5; d1i=1.12993552390227; recall=0.998]
[d0i=2.5; d1i=5.2244572051753675; recall=0.998]
[d0i=2.5; d1i=9.242249097205704; recall=0.327]
[d0i=2.5; d1i=6.387227865317126; recall=0.918]
[d0i=2.5; d1i=1.4886536443294882; recall=0.742]
[d0i=2.5; d1i=2.8324505242794977; recall=0.999]
[d0i=2.5; d1i=8.145589979440535; recall=0.391]
[d0i=2.5; d1i=8.440912028317562; recall=0.944]
[d0i=2.5; d1i=9.328128115753945; recall=0.999]
[d0i=2.5; d1i=2.773496997450865; recall=0.302]
[d0i=2.5; d1i=1.259948370116828; recall=1.0]
[d0i=2.5; d1i=7.347645347936635; recall=0.984]
[d0i=2.5; d1i=10.739266145880613; recall=0.944]
[d0i=2.5; d1i=5.697894019164289; recall=0.941]
[d0i=2.5; d1i=0.7509953012826222; recall=0.989]
[d0i=2.5; d1i=4.266234828638388; recall=1.0]
[d0i=2.5; d1i=10.2975951341136; recall=0.124]
[d0i=2.5; d1i=8.64304775058578; recall=0.999]
[d0i=2.5; d1i=2.101254779476819; recall=0.456]
[d0i=2.5; d1i=1.7376400616887122; recall=1.0]
[d0i=2.5; d1i=16.248063523958443; recall=1.0]
[d0i=2.5; d1i=8.902374424353438; recall=1.0]
[d0i=2.5; d1i=7.206160334977178; recall=1.0]
[d0i=2.5; d1i=14.028562469370112; recall=0.773]
[d0i=2.5; d1i=17.82950740063889; recall=1.0]
[d0i=2.5; d1i=12.179707799428098; recall=1.0]
[d0i=2.5; d1i=6.6357833080372055; recall=1.0]
[d0i=2.5; d1i=10.575266127519331; recall=0.999]
[d0i=2.5; d1i=17.334532492334912; recall=0.771]
[d0i=2.5; d1i=15.480302946751152; recall=1.0]
[d0i=2.5; d1i=8.14900139027419; recall=1.0]
[d0i=2.5; d1i=7.7415031465586015; recall=1.0]
[d0i=2.5; d1i=11.330794774198063; recall=0.989]
[d0i=2.5; d1i=15.619259504426157; recall=0.139]
[d0i=2.5; d1i=16.60952116654812; recall=1.0]
[d0i=2.5; d1i=12.626555030620832; recall=1.0]
[d0i=2.5; d1i=10.407536765859001; recall=1.0]
[d0i=2.5; d1i=13.705929332453206; recall=0.553]
[d0i=2.5; d1i=16.942511268606207; recall=0.936]
[d0i=2.5; d1i=14.642613614675133; recall=1.0]
[d0i=2.5; d1i=10.696506583098289; recall=1.0]
[d0i=2.5; d1i=11.779018774964726; recall=0.968]
[d0i=2.5; d1i=16.059083956774337; recall=0.266]
[d0i=2.5; d1i=16.2969842847229; recall=1.0]
[d0i=2.5; d1i=2.8938676977186755; recall=1.0]
[d0i=2.5; d1i=11.562560602182586; recall=0.721]
[d0i=2.5; d1i=13.564273285859645; recall=1.0]
[d0i=2.5; d1i=5.513114548826847; recall=0.993]
[d0i=2.5; d1i=1.0275960482249853; recall=1.0]
[d0i=2.5; d1i=7.694959320826946; recall=1.0]
[d0i=2.5; d1i=14.237378724880964; recall=0.963]
[d0i=2.5; d1i=9.588370809974998; recall=1.0]
[d0i=2.5; d1i=1.6117189830947791; recall=1.0]
[d0i=2.5; d1i=3.799906678911306; recall=1.0]
[d0i=2.5; d1i=12.45162075520327; recall=0.235]
[d0i=2.5; d1i=12.932511939948451; recall=1.0]
[d0i=2.5; d1i=5.208319979193533; recall=0.097]
[d0i=2.5; d1i=3.5941721472529773; recall=0.267]
[d0i=2.5; d1i=3.22144465256212; recall=0.853]
[d0i=2.5; d1i=4.720604971564612; recall=0.683]
[d0i=2.5; d1i=5.555827771895604; recall=0.11]
[d0i=2.5; d1i=4.314336108753559; recall=0.11]
[d0i=2.5; d1i=3.0961095302965504; recall=0.683]
[d0i=2.5; d1i=3.9617747614014265; recall=0.853]
[d0i=2.5; d1i=5.447061573888831; recall=0.266]
[d0i=2.5; d1i=5.039611631434136; recall=0.097]
[d0i=2.5; d1i=3.4286253301862315; recall=0.341]
[d0i=2.5; d1i=3.339081327207877; recall=0.867]
[d0i=2.5; d1i=14.359262295899168; recall=1.0]
[d0i=2.5; d1i=5.1926001046157975; recall=1.0]
[d0i=2.5; d1i=3.0758999080006735; recall=1.0]
[d0i=2.5; d1i=11.589553950673604; recall=0.989]
[d0i=2.5; d1i=16.332741107135917; recall=1.0]
[d0i=2.5; d1i=9.282374056407935; recall=1.0]
[d0i=2.5; d1i=2.364128220316748; recall=1.0]
[d0i=2.5; d1i=7.280196369253111; recall=1.0]
[d0i=2.5; d1i=15.715063484783514; recall=0.631]
[d0i=2.5; d1i=13.401176300206485; recall=1.0]
[d0i=2.5; d1i=4.252468278481471; recall=1.0]
[d0i=2.5; d1i=3.743952509159991; recall=1.0]
[d0i=2.5; d1i=14.867902254803294; recall=0.96]
[d0i=2.5; d1i=13.654108219473533; recall=0.99]
[d0i=2.5; d1i=13.373827565553956; recall=0.953]
[d0i=2.5; d1i=14.501154206398647; recall=0.742]
[d0i=2.5; d1i=15.129218398012611; recall=0.905]
[d0i=2.5; d1i=14.195651381525774; recall=0.986]
[d0i=2.5; d1i=13.27957905819117; recall=0.98]
[d0i=2.5; d1i=13.930535106525504; recall=0.833]
[d0i=2.5; d1i=15.047429258397436; recall=0.811]
[d0i=2.5; d1i=14.74103829465752; recall=0.971]
[d0i=2.5; d1i=13.529621642006916; recall=0.989]
[d0i=2.5; d1i=13.462287055568192; recall=0.929]
###########################################################



