############################################################
2020-08-10 08:05:42
[DataFrame Name] report/one_class/one_class_unsupervised_[1_1_1]_[1_2_2]_[0.1]_[30]/result_df.pkl
[Normal Mean] 1_1_1
[Abnormal Mean] 
[Model] one_class_unsupervised
[Eta] 1.0
[Epochs] 100
[Cut Threshold with 0.05 FP Rate] 0.001558376068715006
[Cut Threshold with 0.01 FP Rate] 0.002771350080147384
---------------------
============================================================
Recall when d0i changes (FPR=10%):
[d0i=13.25; d1i=2.5; recall=0.503]
[d0i=11.809833625350672; d1i=2.5; recall=1.0]
[d0i=9.418557741991894; d1i=2.5; recall=0.521]
[d0i=11.936593580128147; d1i=2.5; recall=0.913]
[d0i=11.746254032391874; d1i=2.5; recall=0.995]
[d0i=15.277856631352925; d1i=2.5; recall=0.692]
[d0i=12.835763675024879; d1i=2.5; recall=1.0]
[d0i=8.550768317516114; d1i=2.5; recall=0.994]
[d0i=9.670927780529572; d1i=2.5; recall=0.911]
[d0i=14.301495580588586; d1i=2.5; recall=0.911]
[d0i=14.609879711498852; d1i=2.5; recall=0.999]
[d0i=10.074449310070303; d1i=2.5; recall=1.0]
[d0i=8.366871748590873; d1i=2.5; recall=0.098]
[d0i=12.375509520712008; d1i=2.5; recall=0.995]
[d0i=15.319763459039077; d1i=2.5; recall=0.812]
[d0i=12.219436564566301; d1i=2.5; recall=1.0]
[d0i=5.257699654710709; d1i=2.5; recall=1.0]
[d0i=9.215520353862576; d1i=2.5; recall=1.0]
[d0i=6.478698817189243; d1i=2.5; recall=1.0]
[d0i=1.6765607378065213; d1i=2.5; recall=0.857]
[d0i=2.9319087518695284; d1i=2.5; recall=1.0]
[d0i=8.121325333817685; d1i=2.5; recall=1.0]
[d0i=8.466927383427025; d1i=2.5; recall=1.0]
[d0i=3.384130035951593; d1i=2.5; recall=1.0]
[d0i=1.470470265676547; d1i=2.5; recall=0.673]
[d0i=5.962898024839049; d1i=2.5; recall=1.0]
[d0i=9.262484785846189; d1i=2.5; recall=1.0]
[d0i=5.787989110514141; d1i=2.5; recall=1.0]
[d0i=3.8306126340881415; d1i=2.5; recall=1.0]
[d0i=1.5200091976056258; d1i=2.5; recall=0.223]
[d0i=3.117784773702817; d1i=2.5; recall=1.0]
[d0i=5.921306608601254; d1i=2.5; recall=1.0]
[d0i=5.188425648153233; d1i=2.5; recall=1.0]
[d0i=2.158807911766569; d1i=2.5; recall=0.842]
[d0i=1.9570430153290248; d1i=2.5; recall=0.912]
[d0i=4.92441569609187; d1i=2.5; recall=1.0]
[d0i=6.0416236692583665; d1i=2.5; recall=1.0]
[d0i=3.418912887869323; d1i=2.5; recall=0.999]
[d0i=1.4925910333727104; d1i=2.5; recall=0.247]
[d0i=3.521025936749269; d1i=2.5; recall=1.0]
[d0i=9.87890652767574; d1i=2.5; recall=1.0]
[d0i=5.2082579681385495; d1i=2.5; recall=0.817]
[d0i=8.437997903227805; d1i=2.5; recall=1.0]
[d0i=14.105030598259695; d1i=2.5; recall=0.999]
[d0i=12.623586682708464; d1i=2.5; recall=1.0]
[d0i=6.499524243874738; d1i=2.5; recall=1.0]
[d0i=6.091677138641577; d1i=2.5; recall=0.932]
[d0i=12.089917562845967; d1i=2.5; recall=1.0]
[d0i=14.348239232494818; d1i=2.5; recall=1.0]
[d0i=9.046697592002195; d1i=2.5; recall=1.0]
[d0i=5.152834952982572; d1i=2.5; recall=0.323]
[d0i=9.253108678011447; d1i=2.5; recall=1.0]
[d0i=13.17190975316252; d1i=2.5; recall=0.108]
[d0i=14.041604565197101; d1i=2.5; recall=0.366]
[d0i=13.44021312459461; d1i=2.5; recall=0.901]
[d0i=12.384987309234194; d1i=2.5; recall=0.782]
[d0i=12.660838525880383; d1i=2.5; recall=0.148]
[d0i=13.801165241482654; d1i=2.5; recall=0.149]
[d0i=13.87710812329086; d1i=2.5; recall=0.783]
[d0i=12.760210006943703; d1i=2.5; recall=0.901]
[d0i=12.339700817488975; d1i=2.5; recall=0.362]
[d0i=13.326870629507244; d1i=2.5; recall=0.108]
[d0i=14.051924568540116; d1i=2.5; recall=0.454]
[d0i=13.288435999206895; d1i=2.5; recall=0.914]
[d0i=8.13951690360658; d1i=2.5; recall=1.0]
[d0i=13.078468834575855; d1i=2.5; recall=1.0]
[d0i=9.663197896160769; d1i=2.5; recall=1.0]
[d0i=3.6706249771725727; d1i=2.5; recall=0.998]
[d0i=5.2371697929656635; d1i=2.5; recall=1.0]
[d0i=11.713026330253781; d1i=2.5; recall=1.0]
[d0i=12.14430203474206; d1i=2.5; recall=1.0]
[d0i=5.801495302891149; d1i=2.5; recall=1.0]
[d0i=3.413445328913413; d1i=2.5; recall=0.508]
[d0i=9.019531718984174; d1i=2.5; recall=1.0]
[d0i=13.137075600688842; d1i=2.5; recall=1.0]
[d0i=8.801263438075475; d1i=2.5; recall=1.0]
[d0i=3.2940058912239656; d1i=2.5; recall=0.995]
[d0i=3.947992071743575; d1i=2.5; recall=0.999]
[d0i=3.495762524327151; d1i=2.5; recall=0.997]
[d0i=2.7022622170655644; d1i=2.5; recall=0.948]
[d0i=2.909694618719301; d1i=2.5; recall=0.977]
[d0i=3.7671884233983928; d1i=2.5; recall=0.998]
[d0i=3.824295347027398; d1i=2.5; recall=0.998]
[d0i=2.9844191938850932; d1i=2.5; recall=0.981]
[d0i=2.668208041559674; d1i=2.5; recall=0.949]
[d0i=3.4105321372683397; d1i=2.5; recall=0.996]
[d0i=3.955752425692862; d1i=2.5; recall=0.999]
[d0i=3.3816303699794146; d1i=2.5; recall=0.994]
============================================================
Recall when d1i changes (FPR=10%):
[d0i=2.5; d1i=3.25; recall=0.38]
[d0i=2.5; d1i=7.4787427505620805; recall=1.0]
[d0i=2.5; d1i=2.5977102995241887; recall=0.998]
[d0i=2.5; d1i=5.972930085520194; recall=1.0]
[d0i=2.5; d1i=11.895227627916375; recall=0.995]
[d0i=2.5; d1i=10.347053807080943; recall=1.0]
[d0i=2.5; d1i=3.9471401516010305; recall=1.0]
[d0i=2.5; d1i=3.5209220514102118; recall=1.0]
[d0i=2.5; d1i=9.789346187044595; recall=1.0]
[d0i=2.5; d1i=12.149391310099274; recall=0.53]
[d0i=2.5; d1i=6.6090479385275; recall=1.0]
[d0i=2.5; d1i=2.5397908195928; recall=0.999]
[d0i=2.5; d1i=6.824756570042472; recall=1.0]
[d0i=2.5; d1i=13.012064902075782; recall=0.995]
[d0i=2.5; d1i=11.506252237033896; recall=0.998]
[d0i=2.5; d1i=12.547517328392187; recall=0.991]
[d0i=2.5; d1i=14.37456329355276; recall=0.366]
[d0i=2.5; d1i=13.896947180469027; recall=0.948]
[d0i=2.5; d1i=11.92255525944278; recall=0.999]
[d0i=2.5; d1i=11.791065739597249; recall=0.998]
[d0i=2.5; d1i=13.724892762461106; recall=0.778]
[d0i=2.5; d1i=14.452973526523717; recall=0.674]
[d0i=2.5; d1i=12.743761530643695; recall=0.997]
[d0i=2.5; d1i=11.488383909521595; recall=0.999]
[d0i=2.5; d1i=12.810308268972596; recall=0.977]
[d0i=2.5; d1i=10.490368080645851; recall=1.0]
[d0i=2.5; d1i=14.906852958000147; recall=0.254]
[d0i=2.5; d1i=11.852866472122829; recall=1.0]
[d0i=2.5; d1i=6.494217908001206; recall=1.0]
[d0i=2.5; d1i=7.8950457729709616; recall=1.0]
[d0i=2.5; d1i=13.685853795521613; recall=0.998]
[d0i=2.5; d1i=14.071506997550038; recall=0.997]
[d0i=2.5; d1i=8.399674106132737; recall=1.0]
[d0i=2.5; d1i=6.264244010061897; recall=1.0]
[d0i=2.5; d1i=11.277290524574177; recall=1.0]
[d0i=2.5; d1i=14.959260007079855; recall=0.099]
[d0i=2.5; d1i=11.082111754804252; recall=1.0]
[d0i=2.5; d1i=4.179095147367191; recall=0.999]
[d0i=2.5; d1i=7.047406203886055; recall=0.727]
[d0i=2.5; d1i=5.063977425760436; recall=0.919]
[d0i=2.5; d1i=1.583772839692302; recall=0.322]
[d0i=2.5; d1i=2.4935484112050617; recall=0.998]
[d0i=2.5; d1i=6.254421399229495; recall=0.998]
[d0i=2.5; d1i=6.504886050208373; recall=0.327]
[d0i=2.5; d1i=2.8212821333021; recall=0.918]
[d0i=2.5; d1i=1.4344149923344687; recall=0.742]
[d0i=2.5; d1i=4.690166374649331; recall=0.999]
[d0i=2.5; d1i=7.081442258008108; recall=0.391]
[d0i=2.5; d1i=4.563406419871857; recall=0.944]
[d0i=2.5; d1i=4.753745967608125; recall=0.999]
[d0i=2.5; d1i=1.2221433686470746; recall=0.302]
[d0i=2.5; d1i=3.66423632497512; recall=1.0]
[d0i=2.5; d1i=7.949231682483885; recall=0.984]
[d0i=2.5; d1i=6.829072219470427; recall=0.944]
[d0i=2.5; d1i=2.1985044194114143; recall=0.941]
[d0i=2.5; d1i=1.8901202885011468; recall=0.989]
[d0i=2.5; d1i=6.425550689929696; recall=1.0]
[d0i=2.5; d1i=8.133128251409126; recall=0.124]
[d0i=2.5; d1i=4.12449047928799; recall=0.999]
[d0i=2.5; d1i=1.1802365409609217; recall=0.456]
[d0i=2.5; d1i=4.280563435433697; recall=1.0]
[d0i=2.5; d1i=11.24230034528929; recall=1.0]
[d0i=2.5; d1i=7.284479646137424; recall=1.0]
[d0i=2.5; d1i=10.021301182810756; recall=1.0]
[d0i=2.5; d1i=14.823439262193476; recall=0.773]
[d0i=2.5; d1i=13.568091248130472; recall=1.0]
[d0i=2.5; d1i=8.378674666182313; recall=1.0]
[d0i=2.5; d1i=8.033072616572973; recall=1.0]
[d0i=2.5; d1i=13.115869964048407; recall=0.999]
[d0i=2.5; d1i=15.02952973432345; recall=0.771]
[d0i=2.5; d1i=10.537101975160951; recall=1.0]
[d0i=2.5; d1i=7.237515214153813; recall=1.0]
[d0i=2.5; d1i=10.712010889485857; recall=1.0]
[d0i=2.5; d1i=12.66938736591186; recall=0.989]
[d0i=2.5; d1i=14.979990802394374; recall=0.139]
[d0i=2.5; d1i=13.382215226297184; recall=1.0]
[d0i=2.5; d1i=10.578693391398744; recall=1.0]
[d0i=2.5; d1i=11.311574351846767; recall=1.0]
[d0i=2.5; d1i=14.34119208823343; recall=0.553]
[d0i=2.5; d1i=14.542956984670976; recall=0.936]
[d0i=2.5; d1i=11.57558430390813; recall=1.0]
[d0i=2.5; d1i=10.458376330741634; recall=1.0]
[d0i=2.5; d1i=13.081087112130676; recall=0.968]
[d0i=2.5; d1i=15.007408966627288; recall=0.266]
[d0i=2.5; d1i=12.978974063250732; recall=1.0]
[d0i=2.5; d1i=6.62109347232426; recall=1.0]
[d0i=2.5; d1i=11.291742031861455; recall=0.721]
[d0i=2.5; d1i=8.062002096772195; recall=1.0]
[d0i=2.5; d1i=2.394969401740305; recall=0.993]
[d0i=2.5; d1i=3.876413317291538; recall=1.0]
[d0i=2.5; d1i=10.000475756125264; recall=1.0]
[d0i=2.5; d1i=10.40832286135842; recall=0.963]
[d0i=2.5; d1i=4.410082437154036; recall=1.0]
[d0i=2.5; d1i=2.1517607675051873; recall=1.0]
[d0i=2.5; d1i=7.453302407997805; recall=1.0]
[d0i=2.5; d1i=11.347165047017429; recall=0.235]
[d0i=2.5; d1i=7.246891321988551; recall=1.0]
[d0i=2.5; d1i=3.3280902468374753; recall=0.097]
[d0i=2.5; d1i=2.4583954348028954; recall=0.267]
[d0i=2.5; d1i=3.0597868754053876; recall=0.853]
[d0i=2.5; d1i=4.115012690765802; recall=0.683]
[d0i=2.5; d1i=3.839161474119614; recall=0.11]
[d0i=2.5; d1i=2.698834758517342; recall=0.11]
[d0i=2.5; d1i=2.622891876709136; recall=0.683]
[d0i=2.5; d1i=3.7397899930562937; recall=0.853]
[d0i=2.5; d1i=4.160299182511021; recall=0.266]
[d0i=2.5; d1i=3.1731293704927523; recall=0.097]
[d0i=2.5; d1i=2.4480754314598814; recall=0.341]
[d0i=2.5; d1i=3.2115640007931017; recall=0.867]
[d0i=2.5; d1i=8.36048309639342; recall=1.0]
[d0i=2.5; d1i=3.42153116542414; recall=1.0]
[d0i=2.5; d1i=6.836802103839232; recall=1.0]
[d0i=2.5; d1i=12.829375022827422; recall=0.989]
[d0i=2.5; d1i=11.262830207034336; recall=1.0]
[d0i=2.5; d1i=4.786973669746216; recall=1.0]
[d0i=2.5; d1i=4.355697965257942; recall=1.0]
[d0i=2.5; d1i=10.69850469710885; recall=1.0]
[d0i=2.5; d1i=13.086554671086589; recall=0.631]
[d0i=2.5; d1i=7.480468281015826; recall=1.0]
[d0i=2.5; d1i=3.3629243993111535; recall=1.0]
[d0i=2.5; d1i=7.698736561924522; recall=1.0]
[d0i=2.5; d1i=13.205994108776034; recall=0.96]
[d0i=2.5; d1i=12.552007928256426; recall=0.99]
[d0i=2.5; d1i=13.004237475672848; recall=0.953]
[d0i=2.5; d1i=13.797737782934435; recall=0.742]
[d0i=2.5; d1i=13.590305381280698; recall=0.905]
[d0i=2.5; d1i=12.732811576601607; recall=0.986]
[d0i=2.5; d1i=12.675704652972602; recall=0.98]
[d0i=2.5; d1i=13.515580806114906; recall=0.833]
[d0i=2.5; d1i=13.831791958440327; recall=0.811]
[d0i=2.5; d1i=13.089467862731661; recall=0.971]
[d0i=2.5; d1i=12.544247574307139; recall=0.989]
[d0i=2.5; d1i=13.118369630020586; recall=0.929]
###########################################################



