############################################################
2020-08-10 08:06:41
[DataFrame Name] report/one_class/one_class_unsupervised_[1_1_1]_[1_2_3]_[0.1]_[30]/result_df.pkl
[Normal Mean] 1_1_1
[Abnormal Mean] 
[Model] one_class_unsupervised
[Eta] 1.0
[Epochs] 100
[Cut Threshold with 0.05 FP Rate] 0.001558376068715006
[Cut Threshold with 0.01 FP Rate] 0.002771350080147384
---------------------
============================================================
Recall when d0i changes (FPR=10%):
[d0i=21.25; d1i=2.5; recall=0.746]
[d0i=16.523498648746756; d1i=2.5; recall=0.932]
[d0i=18.506927426872373; d1i=2.5; recall=0.705]
[d0i=21.987132012940506; d1i=2.5; recall=0.119]
[d0i=21.07735644142775; d1i=2.5; recall=0.999]
[d0i=17.31648345340332; d1i=2.5; recall=0.999]
[d0i=17.066018802424438; d1i=2.5; recall=0.122]
[d0i=20.74962271933071; d1i=2.5; recall=0.7]
[d0i=22.13648986029834; d1i=2.5; recall=0.932]
[d0i=18.88073847798348; d1i=2.5; recall=1.0]
[d0i=16.4894625946247; d1i=2.5; recall=0.759]
[d0i=19.007498432760954; d1i=2.5; recall=0.771]
[d0i=18.24250806478375; d1i=2.5; recall=0.978]
[d0i=21.774110663744796; d1i=2.5; recall=0.254]
[d0i=19.332017707416753; d1i=2.5; recall=1.0]
[d0i=15.047022349907985; d1i=2.5; recall=0.999]
[d0i=16.167181812921445; d1i=2.5; recall=0.771]
[d0i=20.797749612980457; d1i=2.5; recall=0.758]
[d0i=21.106133743890723; d1i=2.5; recall=0.999]
[d0i=16.570703342462174; d1i=2.5; recall=1.0]
[d0i=14.863125780982745; d1i=2.5; recall=0.135]
[d0i=18.871763553103882; d1i=2.5; recall=0.978]
[d0i=21.816017491430948; d1i=2.5; recall=0.555]
[d0i=18.715690596958176; d1i=2.5; recall=1.0]
[d0i=5.265399309421419; d1i=2.5; recall=1.0]
[d0i=9.223220008573286; d1i=2.5; recall=1.0]
[d0i=6.486398471899952; d1i=2.5; recall=1.0]
[d0i=1.6842603925172306; d1i=2.5; recall=0.945]
[d0i=2.9396084065802377; d1i=2.5; recall=1.0]
[d0i=8.129024988528395; d1i=2.5; recall=1.0]
[d0i=8.474627038137735; d1i=2.5; recall=1.0]
[d0i=3.3918296906623024; d1i=2.5; recall=0.999]
[d0i=1.4781699203872563; d1i=2.5; recall=0.448]
[d0i=5.970597679549758; d1i=2.5; recall=1.0]
[d0i=9.270184440556898; d1i=2.5; recall=1.0]
[d0i=5.79568876522485; d1i=2.5; recall=1.0]
[d0i=2.411225268176283; d1i=2.5; recall=0.992]
[d0i=0.1006218316937672; d1i=2.5; recall=0.132]
[d0i=1.6983974077909583; d1i=2.5; recall=0.982]
[d0i=4.501919242689396; d1i=2.5; recall=0.998]
[d0i=3.7690382822413744; d1i=2.5; recall=1.0]
[d0i=0.7394205458547101; d1i=2.5; recall=0.786]
[d0i=0.5376556494171661; d1i=2.5; recall=0.749]
[d0i=3.5050283301800116; d1i=2.5; recall=0.998]
[d0i=4.622236303346508; d1i=2.5; recall=1.0]
[d0i=1.9995255219574646; d1i=2.5; recall=0.988]
[d0i=0.07320366746085173; d1i=2.5; recall=0.101]
[d0i=2.1016385708374106; d1i=2.5; recall=0.995]
[d0i=14.50781305535148; d1i=2.5; recall=1.0]
[d0i=9.83716449581429; d1i=2.5; recall=0.928]
[d0i=13.066904430903545; d1i=2.5; recall=1.0]
[d0i=18.733937125935434; d1i=2.5; recall=0.947]
[d0i=17.252493210384202; d1i=2.5; recall=1.0]
[d0i=11.12843077155048; d1i=2.5; recall=1.0]
[d0i=10.720583666317317; d1i=2.5; recall=0.831]
[d0i=16.718824090521707; d1i=2.5; recall=1.0]
[d0i=18.977145760170558; d1i=2.5; recall=1.0]
[d0i=13.675604119677935; d1i=2.5; recall=1.0]
[d0i=9.781741480658313; d1i=2.5; recall=0.553]
[d0i=13.882015205687189; d1i=2.5; recall=1.0]
[d0i=21.093819506325044; d1i=2.5; recall=0.222]
[d0i=21.963514318359625; d1i=2.5; recall=0.608]
[d0i=21.362122877757134; d1i=2.5; recall=0.967]
[d0i=20.306897062396718; d1i=2.5; recall=0.905]
[d0i=20.582748279042907; d1i=2.5; recall=0.318]
[d0i=21.723074994645177; d1i=2.5; recall=0.318]
[d0i=21.799017876453384; d1i=2.5; recall=0.905]
[d0i=20.682119760106225; d1i=2.5; recall=0.967]
[d0i=20.2616105706515; d1i=2.5; recall=0.608]
[d0i=21.248780382669768; d1i=2.5; recall=0.222]
[d0i=21.97383432170264; d1i=2.5; recall=0.706]
[d0i=21.21034575236942; d1i=2.5; recall=0.973]
[d0i=11.02903380721316; d1i=2.5; recall=1.0]
[d0i=15.967985738182435; d1i=2.5; recall=0.999]
[d0i=12.55271479976735; d1i=2.5; recall=1.0]
[d0i=6.5601418807791525; d1i=2.5; recall=0.999]
[d0i=8.126686696572245; d1i=2.5; recall=1.0]
[d0i=14.602543233860361; d1i=2.5; recall=1.0]
[d0i=15.03381893834864; d1i=2.5; recall=1.0]
[d0i=8.69101220649773; d1i=2.5; recall=1.0]
[d0i=6.302962232519993; d1i=2.5; recall=0.269]
[d0i=11.909048622590754; d1i=2.5; recall=1.0]
[d0i=16.026592504295422; d1i=2.5; recall=1.0]
[d0i=11.690780341682055; d1i=2.5; recall=1.0]
[d0i=1.3380117824479318; d1i=2.5; recall=0.839]
[d0i=1.9919979629675408; d1i=2.5; recall=0.946]
[d0i=1.5397684155511173; d1i=2.5; recall=0.905]
[d0i=0.7462681082895306; d1i=2.5; recall=0.595]
[d0i=0.9537005099432674; d1i=2.5; recall=0.695]
[d0i=1.8111943146223588; d1i=2.5; recall=0.932]
[d0i=1.8683012382513642; d1i=2.5; recall=0.948]
[d0i=1.0284250851090595; d1i=2.5; recall=0.76]
[d0i=0.7122139327836402; d1i=2.5; recall=0.554]
[d0i=1.4545380284923057; d1i=2.5; recall=0.873]
[d0i=1.9997583169168278; d1i=2.5; recall=0.953]
[d0i=1.4256362612033806; d1i=2.5; recall=0.888]
============================================================
Recall when d1i changes (FPR=10%):
[d0i=2.5; d1i=1.25; recall=0.38]
[d0i=2.5; d1i=9.70748550112416; recall=1.0]
[d0i=2.5; d1i=4.826453050086268; recall=0.998]
[d0i=2.5; d1i=8.201672836082274; recall=1.0]
[d0i=2.5; d1i=14.123970378478456; recall=0.995]
[d0i=2.5; d1i=12.575796557643024; recall=1.0]
[d0i=2.5; d1i=6.17588290216311; recall=1.0]
[d0i=2.5; d1i=5.749664801972291; recall=1.0]
[d0i=2.5; d1i=12.018088937606676; recall=1.0]
[d0i=2.5; d1i=14.378134060661354; recall=0.53]
[d0i=2.5; d1i=8.837790689089578; recall=1.0]
[d0i=2.5; d1i=4.768533570154879; recall=0.999]
[d0i=2.5; d1i=9.053499320604551; recall=1.0]
[d0i=2.5; d1i=20.774129804151563; recall=0.995]
[d0i=2.5; d1i=19.26831713910968; recall=0.998]
[d0i=2.5; d1i=20.309582230467967; recall=0.991]
[d0i=2.5; d1i=22.136628195628543; recall=0.366]
[d0i=2.5; d1i=21.65901208254481; recall=0.948]
[d0i=2.5; d1i=19.68462016151856; recall=0.999]
[d0i=2.5; d1i=19.55313064167303; recall=0.998]
[d0i=2.5; d1i=21.486957664536888; recall=0.778]
[d0i=2.5; d1i=22.2150384285995; recall=0.674]
[d0i=2.5; d1i=20.505826432719477; recall=0.997]
[d0i=2.5; d1i=19.250448811597376; recall=0.999]
[d0i=2.5; d1i=20.57237317104838; recall=0.977]
[d0i=2.5; d1i=15.730736161291702; recall=1.0]
[d0i=2.5; d1i=20.147221038645995; recall=0.254]
[d0i=2.5; d1i=17.093234552768678; recall=1.0]
[d0i=2.5; d1i=11.734585988647057; recall=1.0]
[d0i=2.5; d1i=13.135413853616813; recall=1.0]
[d0i=2.5; d1i=18.926221876167464; recall=0.998]
[d0i=2.5; d1i=19.31187507819589; recall=0.997]
[d0i=2.5; d1i=13.640042186778587; recall=1.0]
[d0i=2.5; d1i=11.504612090707747; recall=1.0]
[d0i=2.5; d1i=16.517658605220028; recall=1.0]
[d0i=2.5; d1i=20.199628087725706; recall=0.099]
[d0i=2.5; d1i=16.322479835450103; recall=1.0]
[d0i=2.5; d1i=3.108190294734382; recall=0.999]
[d0i=2.5; d1i=5.976501351253247; recall=0.727]
[d0i=2.5; d1i=3.9930725731276273; recall=0.919]
[d0i=2.5; d1i=0.5128679870594929; recall=0.322]
[d0i=2.5; d1i=1.4226435585722526; recall=0.998]
[d0i=2.5; d1i=5.183516546596685; recall=0.998]
[d0i=2.5; d1i=5.433981197575564; recall=0.327]
[d0i=2.5; d1i=1.750377280669291; recall=0.918]
[d0i=2.5; d1i=0.3635101397016594; recall=0.742]
[d0i=2.5; d1i=3.6192615220165214; recall=0.999]
[d0i=2.5; d1i=6.0105374053753; recall=0.391]
[d0i=2.5; d1i=3.492501567239047; recall=0.944]
[d0i=2.5; d1i=4.257491935216249; recall=0.999]
[d0i=2.5; d1i=0.7258893362551991; recall=0.302]
[d0i=2.5; d1i=3.1679822925832446; recall=1.0]
[d0i=2.5; d1i=7.452977650092009; recall=0.984]
[d0i=2.5; d1i=6.332818187078551; recall=0.944]
[d0i=2.5; d1i=1.702250387019539; recall=0.941]
[d0i=2.5; d1i=1.3938662561092714; recall=0.989]
[d0i=2.5; d1i=5.9292966575378205; recall=1.0]
[d0i=2.5; d1i=7.636874219017251; recall=0.124]
[d0i=2.5; d1i=3.6282364468961155; recall=0.999]
[d0i=2.5; d1i=0.6839825085690464; recall=0.456]
[d0i=2.5; d1i=3.784309403041822; recall=1.0]
[d0i=2.5; d1i=17.23460069057858; recall=1.0]
[d0i=2.5; d1i=13.276779991426714; recall=1.0]
[d0i=2.5; d1i=16.013601528100047; recall=1.0]
[d0i=2.5; d1i=20.81573960748277; recall=0.773]
[d0i=2.5; d1i=19.560391593419762; recall=1.0]
[d0i=2.5; d1i=14.370975011471604; recall=1.0]
[d0i=2.5; d1i=14.025372961862264; recall=1.0]
[d0i=2.5; d1i=19.108170309337698; recall=0.999]
[d0i=2.5; d1i=21.02183007961274; recall=0.771]
[d0i=2.5; d1i=16.52940232045024; recall=1.0]
[d0i=2.5; d1i=13.229815559443104; recall=1.0]
[d0i=2.5; d1i=16.704311234775147; recall=1.0]
[d0i=2.5; d1i=20.088774731823722; recall=0.989]
[d0i=2.5; d1i=22.399378168306235; recall=0.139]
[d0i=2.5; d1i=20.801602592209047; recall=1.0]
[d0i=2.5; d1i=17.998080757310607; recall=1.0]
[d0i=2.5; d1i=18.730961717758632; recall=1.0]
[d0i=2.5; d1i=21.760579454145294; recall=0.553]
[d0i=2.5; d1i=21.96234435058284; recall=0.936]
[d0i=2.5; d1i=18.994971669819993; recall=1.0]
[d0i=2.5; d1i=17.877763696653496; recall=1.0]
[d0i=2.5; d1i=20.50047447804254; recall=0.968]
[d0i=2.5; d1i=22.42679633253915; recall=0.266]
[d0i=2.5; d1i=20.398361429162595; recall=1.0]
[d0i=2.5; d1i=7.99218694464852; recall=1.0]
[d0i=2.5; d1i=12.662835504185715; recall=0.721]
[d0i=2.5; d1i=9.433095569096455; recall=1.0]
[d0i=2.5; d1i=3.7660628740645654; recall=0.993]
[d0i=2.5; d1i=5.247506789615798; recall=1.0]
[d0i=2.5; d1i=11.371569228449523; recall=1.0]
[d0i=2.5; d1i=11.77941633368268; recall=0.963]
[d0i=2.5; d1i=5.7811759094782955; recall=1.0]
[d0i=2.5; d1i=3.5228542398294476; recall=1.0]
[d0i=2.5; d1i=8.824395880322065; recall=1.0]
[d0i=2.5; d1i=12.718258519341688; recall=0.235]
[d0i=2.5; d1i=8.617984794312811; recall=1.0]
[d0i=2.5; d1i=1.4061804936749507; recall=0.097]
[d0i=2.5; d1i=0.5364856816403707; recall=0.267]
[d0i=2.5; d1i=1.137877122242863; recall=0.853]
[d0i=2.5; d1i=2.193102937603278; recall=0.683]
[d0i=2.5; d1i=1.9172517209570894; recall=0.11]
[d0i=2.5; d1i=0.7769250053548175; recall=0.11]
[d0i=2.5; d1i=0.7009821235466114; recall=0.683]
[d0i=2.5; d1i=1.817880239893769; recall=0.853]
[d0i=2.5; d1i=2.238389429348496; recall=0.266]
[d0i=2.5; d1i=1.2512196173302277; recall=0.097]
[d0i=2.5; d1i=0.5261656782973568; recall=0.341]
[d0i=2.5; d1i=1.289654247630577; recall=0.867]
[d0i=2.5; d1i=11.47096619278684; recall=1.0]
[d0i=2.5; d1i=6.53201426181756; recall=1.0]
[d0i=2.5; d1i=9.947285200232653; recall=1.0]
[d0i=2.5; d1i=15.939858119220842; recall=0.989]
[d0i=2.5; d1i=14.373313303427755; recall=1.0]
[d0i=2.5; d1i=7.897456766139636; recall=1.0]
[d0i=2.5; d1i=7.466181061651362; recall=1.0]
[d0i=2.5; d1i=13.80898779350227; recall=1.0]
[d0i=2.5; d1i=16.19703776748001; recall=0.631]
[d0i=2.5; d1i=10.590951377409246; recall=1.0]
[d0i=2.5; d1i=6.473407495704573; recall=1.0]
[d0i=2.5; d1i=10.809219658317943; recall=1.0]
[d0i=2.5; d1i=21.161988217552068; recall=0.96]
[d0i=2.5; d1i=20.50800203703246; recall=0.99]
[d0i=2.5; d1i=20.96023158444888; recall=0.953]
[d0i=2.5; d1i=21.75373189171047; recall=0.742]
[d0i=2.5; d1i=21.546299490056732; recall=0.905]
[d0i=2.5; d1i=20.68880568537764; recall=0.986]
[d0i=2.5; d1i=20.631698761748634; recall=0.98]
[d0i=2.5; d1i=21.47157491489094; recall=0.833]
[d0i=2.5; d1i=21.78778606721636; recall=0.811]
[d0i=2.5; d1i=21.04546197150769; recall=0.971]
[d0i=2.5; d1i=20.50024168308317; recall=0.989]
[d0i=2.5; d1i=21.074363738796617; recall=0.929]
###########################################################



