############################################################
2020-08-10 08:10:52
[DataFrame Name] report/rec/rec_unsupervised_[1_1_1]_[3_3_3]_[0.1]_[30]/result_df.pkl
[Normal Mean] 1_1_1
[Abnormal Mean] 
[Model] rec_unsupervised
[Eta] 1.0
[Epochs] 100
[Cut Threshold with 0.05 FP Rate] 0.15149333029985423
[Cut Threshold with 0.01 FP Rate] 0.19152295619249343
---------------------
============================================================
Recall when d0i changes (FPR=10%):
[d0i=28.25; d1i=2.5; recall=1.0]
[d0i=9.338141335093585; d1i=2.5; recall=1.0]
[d0i=2.864977462787584; d1i=2.5; recall=0.959]
[d0i=7.464772770649734; d1i=2.5; recall=0.999]
[d0i=15.356986833803422; d1i=2.5; recall=1.0]
[d0i=13.191962450070548; d1i=2.5; recall=1.0]
[d0i=4.631832086451319; d1i=2.5; recall=0.999]
[d0i=4.156031430554201; d1i=2.5; recall=0.939]
[d0i=30.962264604562648; d1i=2.5; recall=1.0]
[d0i=13.624878795634835; d1i=2.5; recall=1.0]
[d0i=9.62145342828071; d1i=2.5; recall=1.0]
[d0i=25.72377090234631; d1i=2.5; recall=1.0]
[d0i=34.69480790355003; d1i=2.5; recall=1.0]
[d0i=21.360081358346108; d1i=2.5; recall=1.0]
[d0i=8.275242550238067; d1i=2.5; recall=1.0]
[d0i=17.573258380050003; d1i=2.5; recall=1.0]
[d0i=33.52656203381045; d1i=2.5; recall=1.0]
[d0i=29.15018664217738; d1i=2.5; recall=1.0]
[d0i=11.846758489593462; d1i=2.5; recall=1.0]
[d0i=10.884976120103099; d1i=2.5; recall=1.0]
[d0i=26.33336004161293; d1i=2.5; recall=1.0]
[d0i=29.56165570549404; d1i=2.5; recall=1.0]
[d0i=30.30711069487576; d1i=2.5; recall=1.0]
[d0i=27.30879005687077; d1i=2.5; recall=1.0]
[d0i=25.638344456208785; d1i=2.5; recall=1.0]
[d0i=28.121327782492877; d1i=2.5; recall=1.0]
[d0i=30.557780939406896; d1i=2.5; recall=1.0]
[d0i=28.82645047719714; d1i=2.5; recall=1.0]
[d0i=25.855876852222334; d1i=2.5; recall=1.0]
[d0i=26.670776737131725; d1i=2.5; recall=1.0]
[d0i=29.89274933962753; d1i=2.5; recall=1.0]
[d0i=30.071837345584242; d1i=2.5; recall=1.0]
[d0i=8.031475408201665; d1i=2.5; recall=1.0]
[d0i=26.364799790768398; d1i=2.5; recall=1.0]
[d0i=30.598200183998657; d1i=2.5; recall=1.0]
[d0i=13.570892098652783; d1i=2.5; recall=1.0]
[d0i=4.08451778572817; d1i=2.5; recall=1.0]
[d0i=18.185251887184126; d1i=2.5; recall=1.0]
[d0i=32.021743559366506; d1i=2.5; recall=1.0]
[d0i=22.189607261493776; d1i=2.5; recall=1.0]
[d0i=5.3198730304329755; d1i=2.5; recall=1.0]
[d0i=9.94764739958703; d1i=2.5; recall=1.0]
[d0i=28.245063443037054; d1i=2.5; recall=1.0]
[d0i=29.26209498168002; d1i=2.5; recall=1.0]
[d0i=7.014195490393412; d1i=2.5; recall=1.0]
[d0i=9.441783561052935; d1i=2.5; recall=1.0]
[d0i=10.002344868892088; d1i=2.5; recall=1.0]
[d0i=7.747691587202707; d1i=2.5; recall=1.0]
[d0i=6.49156320397478; d1i=2.5; recall=1.0]
[d0i=8.358697236948451; d1i=2.5; recall=1.0]
[d0i=10.190841883617663; d1i=2.5; recall=1.0]
[d0i=8.888929786948994; d1i=2.5; recall=1.0]
[d0i=6.655141483205129; d1i=2.5; recall=1.0]
[d0i=7.26792341068496; d1i=2.5; recall=1.0]
[d0i=9.690756715986172; d1i=2.5; recall=1.0]
[d0i=9.825425888863615; d1i=2.5; recall=1.0]
============================================================
Recall when d1i changes (FPR=10%):
[d0i=2.5; d1i=8.25; recall=1.0]
[d0i=2.5; d1i=26.587801742052775; recall=0.966]
[d0i=2.5; d1i=8.46947370455946; recall=1.0]
[d0i=2.5; d1i=4.28571873257329; recall=1.0]
[d0i=2.5; d1i=21.1133462292601; recall=1.0]
[d0i=2.5; d1i=30.488473080310495; recall=0.913]
[d0i=2.5; d1i=16.553099402932784; recall=1.0]
[d0i=2.5; d1i=2.878869362960807; recall=1.0]
[d0i=2.5; d1i=12.595703420814454; recall=1.0]
[d0i=2.5; d1i=29.267604944268392; recall=0.991]
[d0i=2.5; d1i=24.694100851166333; recall=0.983]
[d0i=2.5; d1i=6.611260052856803; recall=1.0]
[d0i=2.5; d1i=5.606155323507662; recall=1.0]
[d0i=2.5; d1i=30.82223601517373; recall=0.555]
[d0i=2.5; d1i=25.232679276529314; recall=0.711]
[d0i=2.5; d1i=23.941978735722802; recall=0.936]
[d0i=2.5; d1i=29.133350614787034; recall=0.912]
[d0i=2.5; d1i=32.025604434096124; recall=0.595]
[d0i=2.5; d1i=27.726501245174553; recall=0.638]
[d0i=2.5; d1i=23.507961625650484; recall=0.847]
[d0i=2.5; d1i=26.505633109132447; recall=0.952]
[d0i=2.5; d1i=31.64896307388403; recall=0.741]
[d0i=2.5; d1i=30.238023799028444; recall=0.567]
[d0i=2.5; d1i=24.65941497657724; recall=0.738]
[d0i=2.5; d1i=24.349337252995294; recall=0.949]
[d0i=2.5; d1i=13.790769525286123; recall=1.0]
[d0i=2.5; d1i=30.18470310044981; recall=0.982]
[d0i=2.5; d1i=33.97027321285579; recall=0.255]
[d0i=2.5; d1i=18.744198994671564; recall=0.849]
[d0i=2.5; d1i=10.26134083376382; recall=0.998]
[d0i=2.5; d1i=22.870428710926557; recall=1.0]
[d0i=2.5; d1i=35.24322704545892; recall=0.535]
[d0i=2.5; d1i=26.451183332832798; recall=0.814]
[d0i=2.5; d1i=11.36601401800523; recall=0.876]
[d0i=2.5; d1i=15.504239253407672; recall=1.0]
[d0i=2.5; d1i=31.86606305327966; recall=0.948]
[d0i=2.5; d1i=32.77550790574809; recall=0.34]
[d0i=2.5; d1i=4.30207845261124; recall=1.0]
[d0i=2.5; d1i=14.949211237915142; recall=1.0]
[d0i=2.5; d1i=17.407771135701108; recall=1.0]
[d0i=2.5; d1i=7.519111208135118; recall=1.0]
[d0i=2.5; d1i=2.009871047804539; recall=1.0]
[d0i=2.5; d1i=10.198914410350735; recall=1.0]
[d0i=2.5; d1i=18.234498194411408; recall=1.0]
[d0i=2.5; d1i=12.524455730634248; recall=1.0]
[d0i=2.5; d1i=2.727307288658976; recall=1.0]
[d0i=2.5; d1i=5.4149010485589955; recall=1.0]
[d0i=2.5; d1i=16.04117995888107; recall=1.0]
[d0i=2.5; d1i=16.631824056635125; recall=1.0]
[d0i=2.5; d1i=18.406256231507896; recall=1.0]
[d0i=2.5; d1i=5.2969939949017295; recall=1.0]
[d0i=2.5; d1i=2.2698967402336563; recall=1.0]
[d0i=2.5; d1i=14.445290695873272; recall=1.0]
[d0i=2.5; d1i=21.228532291761223; recall=1.0]
[d0i=2.5; d1i=11.145788038328577; recall=1.0]
[d0i=2.5; d1i=1.2519906025652454; recall=1.0]
[d0i=2.5; d1i=8.282469657276778; recall=1.0]
[d0i=2.5; d1i=20.3451902682272; recall=1.0]
[d0i=2.5; d1i=17.036095501171562; recall=1.0]
[d0i=2.5; d1i=3.9525095589536385; recall=1.0]
[d0i=2.5; d1i=3.2252801233774244; recall=1.0]
[d0i=2.5; d1i=32.246127047916886; recall=0.395]
[d0i=2.5; d1i=17.554748848706875; recall=0.679]
[d0i=2.5; d1i=14.162320669954358; recall=1.0]
[d0i=2.5; d1i=27.807124938740223; recall=0.994]
[d0i=2.5; d1i=35.40901480127777; recall=0.238]
[d0i=2.5; d1i=24.109415598856195; recall=0.744]
[d0i=2.5; d1i=13.021566616074413; recall=0.942]
[d0i=2.5; d1i=20.900532255038662; recall=1.0]
[d0i=2.5; d1i=34.419064984669824; recall=0.696]
[d0i=2.5; d1i=30.710605893502304; recall=0.522]
[d0i=2.5; d1i=16.04800278054838; recall=0.681]
[d0i=2.5; d1i=15.233006293117205; recall=1.0]
[d0i=2.5; d1i=22.411589548396133; recall=0.986]
[d0i=2.5; d1i=30.98851900885232; recall=0.889]
[d0i=2.5; d1i=32.96904233309625; recall=0.417]
[d0i=2.5; d1i=25.00311006124167; recall=0.613]
[d0i=2.5; d1i=20.565073531718006; recall=0.941]
[d0i=2.5; d1i=27.16185866490642; recall=0.977]
[d0i=2.5; d1i=33.63502253721242; recall=0.529]
[d0i=2.5; d1i=29.03522722935027; recall=0.536]
[d0i=2.5; d1i=21.14301316619658; recall=0.777]
[d0i=2.5; d1i=23.30803754992946; recall=0.989]
[d0i=2.5; d1i=31.868167913548685; recall=0.832]
[d0i=2.5; d1i=32.343968569445806; recall=0.445]
[d0i=2.5; d1i=5.537735395437352; recall=1.0]
[d0i=2.5; d1i=22.875121204365165; recall=1.0]
[d0i=2.5; d1i=26.87854657171929; recall=0.979]
[d0i=2.5; d1i=10.776229097653692; recall=1.0]
[d0i=2.5; d1i=1.8051920964499701; recall=1.0]
[d0i=2.5; d1i=15.13991864165389; recall=1.0]
[d0i=2.5; d1i=28.224757449761928; recall=0.988]
[d0i=2.5; d1i=18.926741619949997; recall=1.0]
[d0i=2.5; d1i=2.9734379661895574; recall=1.0]
[d0i=2.5; d1i=7.3498133578226135; recall=1.0]
[d0i=2.5; d1i=24.65324151040654; recall=1.0]
[d0i=2.5; d1i=25.615023879896896; recall=0.989]
[d0i=2.5; d1i=10.166639958387064; recall=1.0]
[d0i=2.5; d1i=6.938344294505955; recall=1.0]
[d0i=2.5; d1i=6.19288930512424; recall=1.0]
[d0i=2.5; d1i=9.191209943129225; recall=1.0]
[d0i=2.5; d1i=10.861655543791212; recall=1.0]
[d0i=2.5; d1i=8.378672217507118; recall=1.0]
[d0i=2.5; d1i=5.942219060593101; recall=1.0]
[d0i=2.5; d1i=7.673549522802854; recall=1.0]
[d0i=2.5; d1i=10.64412314777766; recall=1.0]
[d0i=2.5; d1i=9.829223262868274; recall=1.0]
[d0i=2.5; d1i=6.607250660372463; recall=1.0]
[d0i=2.5; d1i=6.428162654415754; recall=1.0]
[d0i=2.5; d1i=28.468524591798335; recall=0.859]
[d0i=2.5; d1i=10.135200209231598; recall=0.989]
[d0i=2.5; d1i=5.901799816001346; recall=1.0]
[d0i=2.5; d1i=22.92910790134721; recall=1.0]
[d0i=2.5; d1i=32.41548221427183; recall=0.734]
[d0i=2.5; d1i=18.31474811281587; recall=0.992]
[d0i=2.5; d1i=4.478256440633497; recall=1.0]
[d0i=2.5; d1i=14.310392738506222; recall=1.0]
[d0i=2.5; d1i=31.180126969567034; recall=0.973]
[d0i=2.5; d1i=26.552352600412966; recall=0.932]
[d0i=2.5; d1i=8.254936556962944; recall=0.99]
[d0i=2.5; d1i=7.237905018319982; recall=1.0]
[d0i=2.5; d1i=29.485804509606588; recall=0.706]
[d0i=2.5; d1i=27.058216438947063; recall=0.761]
[d0i=2.5; d1i=26.49765513110791; recall=0.862]
[d0i=2.5; d1i=28.75230841279729; recall=0.851]
[d0i=2.5; d1i=30.00843679602522; recall=0.727]
[d0i=2.5; d1i=28.14130276305155; recall=0.716]
[d0i=2.5; d1i=26.309158116382335; recall=0.825]
[d0i=2.5; d1i=27.611070213051008; recall=0.872]
[d0i=2.5; d1i=29.84485851679487; recall=0.78]
[d0i=2.5; d1i=29.232076589315035; recall=0.702]
[d0i=2.5; d1i=26.809243284013828; recall=0.772]
[d0i=2.5; d1i=26.67457411113638; recall=0.87]
###########################################################



