############################################################
2020-08-10 08:08:36
[DataFrame Name] report/one_class/one_class_unsupervised_[1_1_1]_[2_2_3]_[0.1]_[30]/result_df.pkl
[Normal Mean] 1_1_1
[Abnormal Mean] 
[Model] one_class_unsupervised
[Eta] 1.0
[Epochs] 100
[Cut Threshold with 0.05 FP Rate] 0.001558376068715006
[Cut Threshold with 0.01 FP Rate] 0.002771350080147384
---------------------
============================================================
Recall when d0i changes (FPR=10%):
[d0i=22.25; d1i=2.5; recall=0.999]
[d0i=1.4965766328265304; d1i=2.5; recall=0.937]
[d0i=1.8029675965664471; d1i=2.5; recall=0.96]
[d0i=3.014384249217052; d1i=2.5; recall=0.999]
[d0i=3.081718835655773; d1i=2.5; recall=1.0]
============================================================
Recall when d1i changes (FPR=10%):
[d0i=2.5; d1i=2.25; recall=0.38]
[d0i=2.5; d1i=15.647643621588468; recall=1.0]
[d0i=2.5; d1i=6.58847960284181; recall=0.998]
[d0i=2.5; d1i=4.496602116848725; recall=1.0]
[d0i=2.5; d1i=12.910415865192128; recall=0.995]
[d0i=2.5; d1i=17.59797929071733; recall=1.0]
[d0i=2.5; d1i=10.630292452028472; recall=1.0]
[d0i=2.5; d1i=3.7931774320424827; recall=1.0]
[d0i=2.5; d1i=8.651594460969307; recall=1.0]
[d0i=2.5; d1i=16.98754522269628; recall=0.53]
[d0i=2.5; d1i=14.700793176145247; recall=1.0]
[d0i=2.5; d1i=5.65937277699048; recall=0.999]
[d0i=2.5; d1i=5.156820412315911; recall=1.0]
[d0i=2.5; d1i=23.29818290966265; recall=0.995]
[d0i=2.5; d1i=20.503404540340437; recall=0.998]
[d0i=2.5; d1i=19.858054269937185; recall=0.991]
[d0i=2.5; d1i=22.4537402094693; recall=0.366]
[d0i=2.5; d1i=23.899867119123844; recall=0.948]
[d0i=2.5; d1i=21.75031552466306; recall=0.999]
[d0i=2.5; d1i=19.641045714901026; recall=0.998]
[d0i=2.5; d1i=21.139881456642005; recall=0.778]
[d0i=2.5; d1i=23.7115464390178; recall=0.674]
[d0i=2.5; d1i=23.006076801590005; recall=0.997]
[d0i=2.5; d1i=20.2167723903644; recall=0.999]
[d0i=2.5; d1i=20.061733528573427; recall=0.977]
[d0i=2.5; d1i=12.260752843288913; recall=1.0]
[d0i=2.5; d1i=20.457719630870756; recall=0.254]
[d0i=2.5; d1i=22.350504687073744; recall=1.0]
[d0i=2.5; d1i=14.737467577981633; recall=1.0]
[d0i=2.5; d1i=10.49603849752776; recall=1.0]
[d0i=2.5; d1i=16.800582436109128; recall=0.998]
[d0i=2.5; d1i=22.986981603375312; recall=0.997]
[d0i=2.5; d1i=18.59095974706225; recall=1.0]
[d0i=2.5; d1i=11.048375089648466; recall=1.0]
[d0i=2.5; d1i=13.117487707349685; recall=1.0]
[d0i=2.5; d1i=21.29839960728568; recall=0.099]
[d0i=2.5; d1i=21.7531220335199; recall=1.0]
[d0i=2.5; d1i=1.2051343736728106; recall=0.999]
[d0i=2.5; d1i=6.528700766324763; recall=0.727]
[d0i=2.5; d1i=7.757980715217745; recall=0.919]
[d0i=2.5; d1i=2.8136507514347504; recall=0.322]
[d0i=2.5; d1i=0.05903067126946061; recall=0.998]
[d0i=2.5; d1i=4.153552352542559; recall=0.998]
[d0i=2.5; d1i=8.171344244572895; recall=0.327]
[d0i=2.5; d1i=5.316323012684316; recall=0.918]
[d0i=2.5; d1i=0.4177487916966789; recall=0.742]
[d0i=2.5; d1i=1.7615456716466882; recall=0.999]
[d0i=2.5; d1i=7.074685126807727; recall=0.391]
[d0i=2.5; d1i=7.370007175684754; recall=0.944]
[d0i=2.5; d1i=8.83187408336207; recall=0.999]
[d0i=2.5; d1i=2.27724296505899; recall=0.302]
[d0i=2.5; d1i=0.7636943377249525; recall=1.0]
[d0i=2.5; d1i=6.85139131554476; recall=0.984]
[d0i=2.5; d1i=10.243012113488737; recall=0.944]
[d0i=2.5; d1i=5.201639986772413; recall=0.941]
[d0i=2.5; d1i=0.2547412688907468; recall=0.989]
[d0i=2.5; d1i=3.7699807962465126; recall=1.0]
[d0i=2.5; d1i=9.801341101721723; recall=0.124]
[d0i=2.5; d1i=8.146793718193905; recall=0.999]
[d0i=2.5; d1i=1.6050007470849437; recall=0.456]
[d0i=2.5; d1i=1.2413860292968368; recall=1.0]
[d0i=2.5; d1i=22.240363869247734; recall=1.0]
[d0i=2.5; d1i=14.894674769642728; recall=1.0]
[d0i=2.5; d1i=13.198460680266468; recall=1.0]
[d0i=2.5; d1i=20.020862814659402; recall=0.773]
[d0i=2.5; d1i=23.821807745928176; recall=1.0]
[d0i=2.5; d1i=18.17200814471739; recall=1.0]
[d0i=2.5; d1i=12.628083653326497; recall=1.0]
[d0i=2.5; d1i=16.567566472808622; recall=0.999]
[d0i=2.5; d1i=23.326832837624202; recall=0.771]
[d0i=2.5; d1i=21.472603292040443; recall=1.0]
[d0i=2.5; d1i=14.14130173556348; recall=1.0]
[d0i=2.5; d1i=13.733803491847892; recall=1.0]
[d0i=2.5; d1i=18.750182140109928; recall=0.989]
[d0i=2.5; d1i=23.03864687033802; recall=0.139]
[d0i=2.5; d1i=24.028908532459987; recall=1.0]
[d0i=2.5; d1i=20.045942396532695; recall=1.0]
[d0i=2.5; d1i=17.826924131770866; recall=1.0]
[d0i=2.5; d1i=21.12531669836507; recall=0.553]
[d0i=2.5; d1i=24.36189863451807; recall=0.936]
[d0i=2.5; d1i=22.062000980586994; recall=1.0]
[d0i=2.5; d1i=18.11589394901015; recall=1.0]
[d0i=2.5; d1i=19.19840614087659; recall=0.968]
[d0i=2.5; d1i=23.478471322686204; recall=0.266]
[d0i=2.5; d1i=23.716371650634763; recall=1.0]
[d0i=2.5; d1i=4.264961170042936; recall=1.0]
[d0i=2.5; d1i=12.933654074506846; recall=0.721]
[d0i=2.5; d1i=14.935366758183905; recall=1.0]
[d0i=2.5; d1i=6.884208021151107; recall=0.993]
[d0i=2.5; d1i=2.398689520549245; recall=1.0]
[d0i=2.5; d1i=9.066052793151206; recall=1.0]
[d0i=2.5; d1i=15.608472197205224; recall=0.963]
[d0i=2.5; d1i=10.959464282299258; recall=1.0]
[d0i=2.5; d1i=2.982812455419039; recall=1.0]
[d0i=2.5; d1i=5.171000151235566; recall=1.0]
[d0i=2.5; d1i=13.82271422752753; recall=0.235]
[d0i=2.5; d1i=14.303605412272711; recall=1.0]
[d0i=2.5; d1i=3.2864102260310077; recall=0.097]
[d0i=2.5; d1i=1.6722623940904526; recall=0.267]
[d0i=2.5; d1i=1.2995348993995952; recall=0.853]
[d0i=2.5; d1i=2.7986952184020875; recall=0.683]
[d0i=2.5; d1i=3.6339180187330795; recall=0.11]
[d0i=2.5; d1i=2.3924263555910343; recall=0.11]
[d0i=2.5; d1i=1.1741997771340258; recall=0.683]
[d0i=2.5; d1i=2.039865008238902; recall=0.853]
[d0i=2.5; d1i=3.5251518207263066; recall=0.266]
[d0i=2.5; d1i=3.117701878271611; recall=0.097]
[d0i=2.5; d1i=1.5067155770237068; recall=0.341]
[d0i=2.5; d1i=1.4171715740453523; recall=0.867]
[d0i=2.5; d1i=17.469745392292587; recall=1.0]
[d0i=2.5; d1i=8.303083201009217; recall=1.0]
[d0i=2.5; d1i=6.186383004394093; recall=1.0]
[d0i=2.5; d1i=14.700037047067024; recall=0.989]
[d0i=2.5; d1i=19.443224203529333; recall=1.0]
[d0i=2.5; d1i=12.392857152801355; recall=1.0]
[d0i=2.5; d1i=5.474611316710168; recall=1.0]
[d0i=2.5; d1i=10.390679465646532; recall=1.0]
[d0i=2.5; d1i=18.825546581176933; recall=0.631]
[d0i=2.5; d1i=16.511659396599903; recall=1.0]
[d0i=2.5; d1i=7.362951374874891; recall=1.0]
[d0i=2.5; d1i=6.854435605553411; recall=1.0]
[d0i=2.5; d1i=22.823896363579326; recall=0.96]
[d0i=2.5; d1i=21.610102328249564; recall=0.99]
[d0i=2.5; d1i=21.329821674329988; recall=0.953]
[d0i=2.5; d1i=22.457148315174678; recall=0.742]
[d0i=2.5; d1i=23.085212506788643; recall=0.905]
[d0i=2.5; d1i=22.151645490301807; recall=0.986]
[d0i=2.5; d1i=21.235573166967203; recall=0.98]
[d0i=2.5; d1i=21.886529215301536; recall=0.833]
[d0i=2.5; d1i=23.00342336717347; recall=0.811]
[d0i=2.5; d1i=22.697032403433553; recall=0.971]
[d0i=2.5; d1i=21.485615750782948; recall=0.989]
[d0i=2.5; d1i=21.418281164344226; recall=0.929]
###########################################################



