############################################################
2020-08-10 08:03:17
[DataFrame Name] report/rec/rec_unsupervised_[1_1_1]_[1_1_2]_[0.1]_[30]/result_df.pkl
[Normal Mean] 1_1_1
[Abnormal Mean] 
[Model] rec_unsupervised
[Eta] 1.0
[Epochs] 100
[Cut Threshold with 0.05 FP Rate] 0.15149333029985423
[Cut Threshold with 0.01 FP Rate] 0.19152295619249343
---------------------
============================================================
Recall when d0i changes (FPR=10%):
[d0i=12.25; d1i=2.5; recall=1.0]
[d0i=2.2940058912239656; d1i=2.5; recall=0.053]
[d0i=2.2940058912239656; d1i=2.5; recall=0.146]
[d0i=2.2940058912239656; d1i=2.5; recall=0.027]
[d0i=2.2940058912239656; d1i=2.5; recall=0.004]
[d0i=2.2940058912239656; d1i=2.5; recall=0.02]
[d0i=2.2940058912239656; d1i=2.5; recall=0.133]
============================================================
Recall when d1i changes (FPR=10%):
[d0i=2.5; d1i=2.25; recall=1.0]
[d0i=2.5; d1i=6.4787427505620805; recall=0.966]
[d0i=2.5; d1i=6.47874275056208; recall=1.0]
[d0i=2.5; d1i=6.47874275056208; recall=1.0]
[d0i=2.5; d1i=6.4787427505620805; recall=1.0]
[d0i=2.5; d1i=6.4787427505620805; recall=0.913]
[d0i=2.5; d1i=6.478742750562081; recall=1.0]
[d0i=2.5; d1i=6.47874275056208; recall=1.0]
[d0i=2.5; d1i=6.478742750562081; recall=1.0]
[d0i=2.5; d1i=6.478742750562081; recall=0.991]
[d0i=2.5; d1i=6.47874275056208; recall=0.983]
[d0i=2.5; d1i=6.478742750562079; recall=1.0]
[d0i=2.5; d1i=6.4787427505620805; recall=1.0]
[d0i=2.5; d1i=12.012064902075782; recall=0.555]
[d0i=2.5; d1i=12.012064902075782; recall=0.711]
[d0i=2.5; d1i=12.012064902075782; recall=0.936]
[d0i=2.5; d1i=12.012064902075782; recall=0.912]
[d0i=2.5; d1i=12.012064902075782; recall=0.595]
[d0i=2.5; d1i=12.012064902075783; recall=0.638]
[d0i=2.5; d1i=12.012064902075782; recall=0.847]
[d0i=2.5; d1i=12.012064902075782; recall=0.952]
[d0i=2.5; d1i=12.012064902075782; recall=0.741]
[d0i=2.5; d1i=12.012064902075782; recall=0.567]
[d0i=2.5; d1i=12.012064902075782; recall=0.738]
[d0i=2.5; d1i=12.012064902075782; recall=0.949]
[d0i=2.5; d1i=9.490368080645851; recall=1.0]
[d0i=2.5; d1i=9.490368080645851; recall=0.982]
[d0i=2.5; d1i=9.490368080645851; recall=0.255]
[d0i=2.5; d1i=9.490368080645851; recall=0.849]
[d0i=2.5; d1i=9.490368080645851; recall=0.998]
[d0i=2.5; d1i=9.490368080645851; recall=1.0]
[d0i=2.5; d1i=9.490368080645851; recall=0.535]
[d0i=2.5; d1i=9.490368080645851; recall=0.814]
[d0i=2.5; d1i=9.490368080645851; recall=0.876]
[d0i=2.5; d1i=9.490368080645851; recall=1.0]
[d0i=2.5; d1i=9.490368080645851; recall=0.948]
[d0i=2.5; d1i=9.490368080645851; recall=0.34]
[d0i=2.5; d1i=3.179095147367191; recall=1.0]
[d0i=2.5; d1i=3.1790951473671925; recall=1.0]
[d0i=2.5; d1i=3.179095147367191; recall=1.0]
[d0i=2.5; d1i=3.1790951473671916; recall=1.0]
[d0i=2.5; d1i=3.1790951473671916; recall=1.0]
[d0i=2.5; d1i=3.179095147367192; recall=1.0]
[d0i=2.5; d1i=3.1790951473671916; recall=1.0]
[d0i=2.5; d1i=3.179095147367192; recall=1.0]
[d0i=2.5; d1i=3.179095147367191; recall=1.0]
[d0i=2.5; d1i=3.179095147367192; recall=1.0]
[d0i=2.5; d1i=3.1790951473671916; recall=1.0]
[d0i=2.5; d1i=3.179095147367192; recall=1.0]
[d0i=2.5; d1i=3.753745967608124; recall=1.0]
[d0i=2.5; d1i=3.7537459676081246; recall=1.0]
[d0i=2.5; d1i=3.753745967608124; recall=1.0]
[d0i=2.5; d1i=3.7537459676081237; recall=1.0]
[d0i=2.5; d1i=3.753745967608124; recall=1.0]
[d0i=2.5; d1i=3.753745967608124; recall=1.0]
[d0i=2.5; d1i=3.7537459676081233; recall=1.0]
[d0i=2.5; d1i=3.7537459676081237; recall=1.0]
[d0i=2.5; d1i=3.7537459676081246; recall=1.0]
[d0i=2.5; d1i=3.753745967608124; recall=1.0]
[d0i=2.5; d1i=3.753745967608124; recall=1.0]
[d0i=2.5; d1i=3.7537459676081246; recall=1.0]
[d0i=2.5; d1i=10.24230034528929; recall=0.395]
[d0i=2.5; d1i=10.24230034528929; recall=0.679]
[d0i=2.5; d1i=10.24230034528929; recall=1.0]
[d0i=2.5; d1i=10.24230034528929; recall=0.994]
[d0i=2.5; d1i=10.24230034528929; recall=0.238]
[d0i=2.5; d1i=10.24230034528929; recall=0.744]
[d0i=2.5; d1i=10.24230034528929; recall=0.942]
[d0i=2.5; d1i=10.24230034528929; recall=1.0]
[d0i=2.5; d1i=10.24230034528929; recall=0.696]
[d0i=2.5; d1i=10.24230034528929; recall=0.522]
[d0i=2.5; d1i=10.24230034528929; recall=0.681]
[d0i=2.5; d1i=10.24230034528929; recall=1.0]
[d0i=2.5; d1i=11.669387365911858; recall=0.986]
[d0i=2.5; d1i=11.669387365911858; recall=0.889]
[d0i=2.5; d1i=11.66938736591186; recall=0.417]
[d0i=2.5; d1i=11.669387365911858; recall=0.613]
[d0i=2.5; d1i=11.66938736591186; recall=0.941]
[d0i=2.5; d1i=11.669387365911858; recall=0.977]
[d0i=2.5; d1i=11.669387365911858; recall=0.529]
[d0i=2.5; d1i=11.66938736591186; recall=0.536]
[d0i=2.5; d1i=11.66938736591186; recall=0.777]
[d0i=2.5; d1i=11.669387365911858; recall=0.989]
[d0i=2.5; d1i=11.669387365911858; recall=0.832]
[d0i=2.5; d1i=11.669387365911858; recall=0.445]
[d0i=2.5; d1i=5.62109347232426; recall=1.0]
[d0i=2.5; d1i=5.621093472324262; recall=1.0]
[d0i=2.5; d1i=5.621093472324261; recall=0.979]
[d0i=2.5; d1i=5.621093472324261; recall=1.0]
[d0i=2.5; d1i=5.621093472324261; recall=1.0]
[d0i=2.5; d1i=5.621093472324262; recall=1.0]
[d0i=2.5; d1i=5.621093472324259; recall=0.988]
[d0i=2.5; d1i=5.621093472324261; recall=1.0]
[d0i=2.5; d1i=5.621093472324261; recall=1.0]
[d0i=2.5; d1i=5.62109347232426; recall=1.0]
[d0i=2.5; d1i=5.621093472324261; recall=1.0]
[d0i=2.5; d1i=5.621093472324259; recall=0.989]
[d0i=2.5; d1i=2.3280902468374753; recall=1.0]
[d0i=2.5; d1i=2.3280902468374753; recall=1.0]
[d0i=2.5; d1i=2.3280902468374753; recall=1.0]
[d0i=2.5; d1i=2.3280902468374753; recall=1.0]
[d0i=2.5; d1i=2.3280902468374753; recall=1.0]
[d0i=2.5; d1i=2.3280902468374753; recall=1.0]
[d0i=2.5; d1i=2.3280902468374753; recall=1.0]
[d0i=2.5; d1i=2.3280902468374753; recall=1.0]
[d0i=2.5; d1i=2.3280902468374753; recall=1.0]
[d0i=2.5; d1i=2.3280902468374753; recall=1.0]
[d0i=2.5; d1i=2.3280902468374753; recall=1.0]
[d0i=2.5; d1i=2.3280902468374753; recall=1.0]
[d0i=2.5; d1i=7.36048309639342; recall=0.859]
[d0i=2.5; d1i=7.360483096393419; recall=0.989]
[d0i=2.5; d1i=7.36048309639342; recall=1.0]
[d0i=2.5; d1i=7.360483096393418; recall=1.0]
[d0i=2.5; d1i=7.36048309639342; recall=0.734]
[d0i=2.5; d1i=7.360483096393419; recall=0.992]
[d0i=2.5; d1i=7.360483096393418; recall=1.0]
[d0i=2.5; d1i=7.360483096393419; recall=1.0]
[d0i=2.5; d1i=7.360483096393421; recall=0.973]
[d0i=2.5; d1i=7.36048309639342; recall=0.932]
[d0i=2.5; d1i=7.360483096393417; recall=0.99]
[d0i=2.5; d1i=7.360483096393418; recall=1.0]
[d0i=2.5; d1i=12.205994108776034; recall=0.706]
[d0i=2.5; d1i=12.205994108776034; recall=0.761]
[d0i=2.5; d1i=12.205994108776034; recall=0.862]
[d0i=2.5; d1i=12.205994108776034; recall=0.851]
[d0i=2.5; d1i=12.205994108776034; recall=0.727]
[d0i=2.5; d1i=12.205994108776034; recall=0.716]
[d0i=2.5; d1i=12.205994108776034; recall=0.825]
[d0i=2.5; d1i=12.205994108776034; recall=0.872]
[d0i=2.5; d1i=12.205994108776034; recall=0.78]
[d0i=2.5; d1i=12.205994108776034; recall=0.702]
[d0i=2.5; d1i=12.205994108776034; recall=0.772]
[d0i=2.5; d1i=12.205994108776034; recall=0.87]
###########################################################



