############################################################
2020-08-10 08:09:35
[DataFrame Name] report/one_class/one_class_unsupervised_[1_1_1]_[3_3_1]_[0.1]_[30]/result_df.pkl
[Normal Mean] 1_1_1
[Abnormal Mean] 
[Model] one_class_unsupervised
[Eta] 1.0
[Epochs] 100
[Cut Threshold with 0.05 FP Rate] 0.001558376068715006
[Cut Threshold with 0.01 FP Rate] 0.002771350080147384
---------------------
============================================================
Recall when d0i changes (FPR=10%):
[d0i=14.25; d1i=2.5; recall=1.0]
[d0i=10.315445324698523; d1i=2.5; recall=1.0]
[d0i=26.26874897845897; d1i=2.5; recall=1.0]
[d0i=21.8923735868259; d1i=2.5; recall=1.0]
[d0i=4.588945434241983; d1i=2.5; recall=1.0]
[d0i=3.6271630647516178; d1i=2.5; recall=0.735]
[d0i=12.489540535287887; d1i=2.5; recall=1.0]
[d0i=15.717836199168996; d1i=2.5; recall=1.0]
[d0i=16.463291188550713; d1i=2.5; recall=1.0]
[d0i=13.464970550545726; d1i=2.5; recall=1.0]
[d0i=11.79452494988374; d1i=2.5; recall=1.0]
[d0i=14.277508276167833; d1i=2.5; recall=1.0]
[d0i=16.713961433081852; d1i=2.5; recall=1.0]
[d0i=14.982630970872098; d1i=2.5; recall=1.0]
[d0i=12.012057345897288; d1i=2.5; recall=1.0]
[d0i=12.826957230806679; d1i=2.5; recall=1.0]
[d0i=16.048929833302488; d1i=2.5; recall=1.0]
[d0i=16.2280178392592; d1i=2.5; recall=1.0]
[d0i=4.252441600988504; d1i=2.5; recall=0.996]
[d0i=22.585765983555238; d1i=2.5; recall=1.0]
[d0i=26.819166376785496; d1i=2.5; recall=1.0]
[d0i=9.791858291439622; d1i=2.5; recall=1.0]
[d0i=0.3054839785150087; d1i=2.5; recall=0.223]
[d0i=14.406218079970964; d1i=2.5; recall=1.0]
[d0i=28.24270975215335; d1i=2.5; recall=1.0]
[d0i=18.410573454280616; d1i=2.5; recall=1.0]
[d0i=1.540839223219815; d1i=2.5; recall=0.978]
[d0i=6.16861359237387; d1i=2.5; recall=1.0]
[d0i=24.466029635823894; d1i=2.5; recall=1.0]
[d0i=25.483061174466858; d1i=2.5; recall=1.0]
[d0i=12.92618370794548; d1i=2.5; recall=1.0]
[d0i=15.353771778605001; d1i=2.5; recall=1.0]
[d0i=15.914333086444156; d1i=2.5; recall=1.0]
[d0i=13.659679804754774; d1i=2.5; recall=1.0]
[d0i=12.40355142152685; d1i=2.5; recall=1.0]
[d0i=14.27068545450052; d1i=2.5; recall=1.0]
[d0i=16.10283010116973; d1i=2.5; recall=1.0]
[d0i=14.80091800450106; d1i=2.5; recall=1.0]
[d0i=12.567129700757196; d1i=2.5; recall=1.0]
[d0i=13.17991162823703; d1i=2.5; recall=1.0]
[d0i=15.60274493353824; d1i=2.5; recall=1.0]
[d0i=15.737414106415681; d1i=2.5; recall=1.0]
============================================================
Recall when d1i changes (FPR=10%):
[d0i=2.5; d1i=14.25; recall=0.38]
[d0i=2.5; d1i=24.130316240928618; recall=1.0]
[d0i=2.5; d1i=6.011988203435301; recall=0.998]
[d0i=2.5; d1i=1.828233231449131; recall=1.0]
[d0i=2.5; d1i=18.65586072813594; recall=0.995]
[d0i=2.5; d1i=28.030987579186338; recall=1.0]
[d0i=2.5; d1i=14.095613901808626; recall=1.0]
[d0i=2.5; d1i=0.421383861836648; recall=1.0]
[d0i=2.5; d1i=10.138217919690295; recall=1.0]
[d0i=2.5; d1i=26.810119443144234; recall=0.53]
[d0i=2.5; d1i=22.236615350042175; recall=1.0]
[d0i=2.5; d1i=4.153774551732644; recall=0.999]
[d0i=2.5; d1i=3.1486698223835026; recall=1.0]
[d0i=2.5; d1i=17.298106211022166; recall=0.995]
[d0i=2.5; d1i=11.70854947237775; recall=0.998]
[d0i=2.5; d1i=10.417848931571239; recall=0.991]
[d0i=2.5; d1i=15.60922081063547; recall=0.366]
[d0i=2.5; d1i=18.50147462994456; recall=0.948]
[d0i=2.5; d1i=14.202371441022988; recall=0.999]
[d0i=2.5; d1i=9.98383182149892; recall=0.998]
[d0i=2.5; d1i=12.981503304980883; recall=0.778]
[d0i=2.5; d1i=18.124833269732466; recall=0.674]
[d0i=2.5; d1i=16.71389399487688; recall=0.997]
[d0i=2.5; d1i=11.135285172425675; recall=0.999]
[d0i=2.5; d1i=10.82520744884373; recall=0.977]
[d0i=2.5; d1i=5.310033363994421; recall=1.0]
[d0i=2.5; d1i=21.70396693915811; recall=0.254]
[d0i=2.5; d1i=25.48953705156409; recall=1.0]
[d0i=2.5; d1i=10.263462833379862; recall=1.0]
[d0i=2.5; d1i=1.7806046724721172; recall=1.0]
[d0i=2.5; d1i=14.389692549634855; recall=0.998]
[d0i=2.5; d1i=26.76249088416722; recall=0.997]
[d0i=2.5; d1i=17.970447171541096; recall=1.0]
[d0i=2.5; d1i=2.885277856713527; recall=1.0]
[d0i=2.5; d1i=7.02350309211597; recall=1.0]
[d0i=2.5; d1i=23.385326891987958; recall=0.099]
[d0i=2.5; d1i=24.29477174445639; recall=1.0]
[d0i=2.5; d1i=8.44388815787686; recall=0.999]
[d0i=2.5; d1i=19.091020943180762; recall=0.727]
[d0i=2.5; d1i=21.549580840966726; recall=0.919]
[d0i=2.5; d1i=11.660920913400737; recall=0.322]
[d0i=2.5; d1i=6.151680753070158; recall=0.998]
[d0i=2.5; d1i=14.340724115616354; recall=0.998]
[d0i=2.5; d1i=22.376307899677027; recall=0.327]
[d0i=2.5; d1i=16.666265435899867; recall=0.918]
[d0i=2.5; d1i=6.869116993924595; recall=0.742]
[d0i=2.5; d1i=9.556710753824614; recall=0.999]
[d0i=2.5; d1i=20.18298966414669; recall=0.391]
[d0i=2.5; d1i=20.773633761900744; recall=0.944]
[d0i=2.5; d1i=21.398764296291645; recall=0.999]
[d0i=2.5; d1i=8.28950205968548; recall=0.302]
[d0i=2.5; d1i=5.2624048050174075; recall=1.0]
[d0i=2.5; d1i=17.437798760657024; recall=0.984]
[d0i=2.5; d1i=24.22104035654497; recall=0.944]
[d0i=2.5; d1i=14.138296103112328; recall=0.941]
[d0i=2.5; d1i=4.244498667348996; recall=0.989]
[d0i=2.5; d1i=11.274977722060529; recall=1.0]
[d0i=2.5; d1i=23.337698333010948; recall=0.124]
[d0i=2.5; d1i=20.02860356595531; recall=0.999]
[d0i=2.5; d1i=6.945017623737389; recall=0.456]
[d0i=2.5; d1i=6.217788188161175; recall=1.0]
[d0i=2.5; d1i=22.261526357338305; recall=1.0]
[d0i=2.5; d1i=7.570148158128293; recall=1.0]
[d0i=2.5; d1i=4.177719979375777; recall=1.0]
[d0i=2.5; d1i=17.822524248161642; recall=0.773]
[d0i=2.5; d1i=25.42441411069919; recall=1.0]
[d0i=2.5; d1i=14.124814908277616; recall=1.0]
[d0i=2.5; d1i=3.0369659254958306; recall=1.0]
[d0i=2.5; d1i=10.915931564460081; recall=0.999]
[d0i=2.5; d1i=24.434464294091242; recall=0.771]
[d0i=2.5; d1i=20.726005202923723; recall=1.0]
[d0i=2.5; d1i=6.0634020899698005; recall=1.0]
[d0i=2.5; d1i=5.248405602538623; recall=1.0]
[d0i=2.5; d1i=9.57281481657241; recall=0.989]
[d0i=2.5; d1i=18.1497442770286; recall=0.139]
[d0i=2.5; d1i=20.13026760127253; recall=1.0]
[d0i=2.5; d1i=12.164335329417948; recall=1.0]
[d0i=2.5; d1i=7.726298799894287; recall=1.0]
[d0i=2.5; d1i=14.323083933082696; recall=0.553]
[d0i=2.5; d1i=20.7962478053887; recall=0.936]
[d0i=2.5; d1i=16.196452497526547; recall=1.0]
[d0i=2.5; d1i=8.30423843437286; recall=1.0]
[d0i=2.5; d1i=10.469262818105737; recall=0.968]
[d0i=2.5; d1i=19.029393181724963; recall=0.266]
[d0i=2.5; d1i=19.50519383762208; recall=1.0]
[d0i=2.5; d1i=4.795548450788832; recall=1.0]
[d0i=2.5; d1i=22.132934259716645; recall=0.721]
[d0i=2.5; d1i=26.13635962707077; recall=1.0]
[d0i=2.5; d1i=10.034042153005172; recall=0.993]
[d0i=2.5; d1i=1.0630051518014505; recall=1.0]
[d0i=2.5; d1i=14.397731697005371; recall=1.0]
[d0i=2.5; d1i=27.482570505113408; recall=0.963]
[d0i=2.5; d1i=18.184554675301477; recall=1.0]
[d0i=2.5; d1i=2.2312510215410377; recall=1.0]
[d0i=2.5; d1i=6.607626413174094; recall=1.0]
[d0i=2.5; d1i=23.911054565758022; recall=0.235]
[d0i=2.5; d1i=24.872836935248376; recall=1.0]
[d0i=2.5; d1i=16.010459464712113; recall=0.097]
[d0i=2.5; d1i=12.782163800831004; recall=0.267]
[d0i=2.5; d1i=12.036708811449289; recall=0.853]
[d0i=2.5; d1i=15.035029449454274; recall=0.683]
[d0i=2.5; d1i=16.70547505011626; recall=0.11]
[d0i=2.5; d1i=14.222491723832167; recall=0.11]
[d0i=2.5; d1i=11.786038566918151; recall=0.683]
[d0i=2.5; d1i=13.517369029127902; recall=0.853]
[d0i=2.5; d1i=16.48794265410271; recall=0.266]
[d0i=2.5; d1i=15.673042769193323; recall=0.097]
[d0i=2.5; d1i=12.451070166697512; recall=0.341]
[d0i=2.5; d1i=12.271982160740803; recall=0.867]
[d0i=2.5; d1i=24.2475583990115; recall=1.0]
[d0i=2.5; d1i=5.914234016444758; recall=1.0]
[d0i=2.5; d1i=1.680833623214507; recall=1.0]
[d0i=2.5; d1i=18.70814170856037; recall=0.989]
[d0i=2.5; d1i=28.194516021484993; recall=1.0]
[d0i=2.5; d1i=14.093781920029032; recall=1.0]
[d0i=2.5; d1i=0.2572902478466573; recall=1.0]
[d0i=2.5; d1i=10.089426545719382; recall=1.0]
[d0i=2.5; d1i=26.959160776780195; recall=0.631]
[d0i=2.5; d1i=22.33138640762613; recall=1.0]
[d0i=2.5; d1i=4.033970364176104; recall=1.0]
[d0i=2.5; d1i=3.016938825533143; recall=1.0]
[d0i=2.5; d1i=15.57381629205452; recall=0.96]
[d0i=2.5; d1i=13.146228221394995; recall=0.99]
[d0i=2.5; d1i=12.58566691355584; recall=0.953]
[d0i=2.5; d1i=14.840320195245223; recall=0.742]
[d0i=2.5; d1i=16.09644857847315; recall=0.905]
[d0i=2.5; d1i=14.22931454549948; recall=0.986]
[d0i=2.5; d1i=12.39716989883027; recall=0.98]
[d0i=2.5; d1i=13.69908199549894; recall=0.833]
[d0i=2.5; d1i=15.9328702992428; recall=0.811]
[d0i=2.5; d1i=15.320088371762967; recall=0.971]
[d0i=2.5; d1i=12.89725506646176; recall=0.989]
[d0i=2.5; d1i=12.762585893584315; recall=0.929]
###########################################################



