############################################################
2020-08-10 07:53:37
[DataFrame Name] report/one_class/one_class_[1_1_1]_[1_1_2]_[0.1]_[30]/result_df.pkl
[Normal Mean] 1_1_1
[Abnormal Mean] 1_1_2
[Model] one_class
[Eta] 1.0
[Epochs] 100
[Cut Threshold with 0.05 FP Rate] 0.01748920558020472
[Cut Threshold with 0.01 FP Rate] 0.03166832502931356
[A/N Ratio] 1:0.1
[Recall for TEST (FP = 0.05)] 0.041666666666666664
[Recall for TEST (FP = 0.01)] 0.0
---------------------
============================================================
Recall when d0i changes (FPR=10%):
[d0i=12.25; d1i=2.5; recall=0.805]
[d0i=10.746254032391874; d1i=2.5; recall=0.034]
[d0i=10.746254032391874; d1i=2.5; recall=0.43]
[d0i=10.746254032391874; d1i=2.5; recall=0.997]
[d0i=10.746254032391874; d1i=2.5; recall=1.0]
[d0i=10.746254032391874; d1i=2.5; recall=0.819]
[d0i=10.746254032391874; d1i=2.5; recall=0.534]
[d0i=10.746254032391874; d1i=2.5; recall=0.969]
[d0i=10.746254032391874; d1i=2.5; recall=1.0]
[d0i=4.257699654710709; d1i=2.5; recall=0.989]
[d0i=4.257699654710708; d1i=2.5; recall=1.0]
[d0i=4.257699654710708; d1i=2.5; recall=1.0]
[d0i=4.257699654710708; d1i=2.5; recall=1.0]
[d0i=4.257699654710709; d1i=2.5; recall=0.541]
[d0i=4.257699654710708; d1i=2.5; recall=0.998]
[d0i=4.257699654710708; d1i=2.5; recall=1.0]
[d0i=4.257699654710709; d1i=2.5; recall=0.999]
[d0i=4.257699654710708; d1i=2.5; recall=0.198]
[d0i=4.257699654710709; d1i=2.5; recall=0.995]
[d0i=4.257699654710708; d1i=2.5; recall=1.0]
[d0i=4.257699654710708; d1i=2.5; recall=1.0]
[d0i=2.8306126340881415; d1i=2.5; recall=0.89]
[d0i=2.8306126340881415; d1i=2.5; recall=0.627]
[d0i=2.8306126340881415; d1i=2.5; recall=0.318]
[d0i=2.8306126340881406; d1i=2.5; recall=0.964]
[d0i=2.8306126340881415; d1i=2.5; recall=0.988]
[d0i=2.830612634088141; d1i=2.5; recall=0.668]
[d0i=2.8306126340881415; d1i=2.5; recall=0.027]
[d0i=2.8306126340881415; d1i=2.5; recall=0.767]
[d0i=2.8306126340881415; d1i=2.5; recall=0.994]
[d0i=2.8306126340881415; d1i=2.5; recall=0.82]
[d0i=2.8306126340881406; d1i=2.5; recall=0.418]
[d0i=2.8306126340881415; d1i=2.5; recall=0.458]
[d0i=8.87890652767574; d1i=2.5; recall=1.0]
[d0i=8.878906527675742; d1i=2.5; recall=1.0]
[d0i=8.87890652767574; d1i=2.5; recall=0.866]
[d0i=8.87890652767574; d1i=2.5; recall=0.995]
[d0i=8.87890652767574; d1i=2.5; recall=1.0]
[d0i=8.878906527675742; d1i=2.5; recall=1.0]
[d0i=8.878906527675738; d1i=2.5; recall=0.032]
[d0i=8.87890652767574; d1i=2.5; recall=0.989]
[d0i=8.87890652767574; d1i=2.5; recall=1.0]
[d0i=8.87890652767574; d1i=2.5; recall=1.0]
[d0i=8.87890652767574; d1i=2.5; recall=0.994]
[d0i=8.878906527675738; d1i=2.5; recall=0.961]
[d0i=12.17190975316252; d1i=2.5; recall=0.46]
[d0i=12.17190975316252; d1i=2.5; recall=0.34]
[d0i=12.171909753162522; d1i=2.5; recall=0.816]
[d0i=12.171909753162522; d1i=2.5; recall=0.978]
[d0i=12.17190975316252; d1i=2.5; recall=0.695]
[d0i=12.171909753162522; d1i=2.5; recall=0.325]
[d0i=12.17190975316252; d1i=2.5; recall=0.573]
[d0i=12.171909753162522; d1i=2.5; recall=0.964]
[d0i=12.17190975316252; d1i=2.5; recall=0.905]
[d0i=12.17190975316252; d1i=2.5; recall=0.427]
[d0i=12.171909753162522; d1i=2.5; recall=0.369]
[d0i=12.17190975316252; d1i=2.5; recall=0.868]
[d0i=7.13951690360658; d1i=2.5; recall=1.0]
[d0i=7.139516903606579; d1i=2.5; recall=1.0]
[d0i=7.13951690360658; d1i=2.5; recall=1.0]
[d0i=7.139516903606578; d1i=2.5; recall=1.0]
[d0i=7.13951690360658; d1i=2.5; recall=0.628]
[d0i=7.139516903606579; d1i=2.5; recall=0.999]
[d0i=7.139516903606578; d1i=2.5; recall=1.0]
[d0i=7.139516903606579; d1i=2.5; recall=1.0]
[d0i=7.139516903606581; d1i=2.5; recall=0.423]
[d0i=7.13951690360658; d1i=2.5; recall=1.0]
[d0i=7.1395169036065775; d1i=2.5; recall=1.0]
[d0i=7.139516903606578; d1i=2.5; recall=1.0]
[d0i=2.2940058912239656; d1i=2.5; recall=0.143]
[d0i=2.2940058912239656; d1i=2.5; recall=0.548]
[d0i=2.2940058912239656; d1i=2.5; recall=0.474]
[d0i=2.2940058912239656; d1i=2.5; recall=0.098]
[d0i=2.2940058912239656; d1i=2.5; recall=0.057]
[d0i=2.2940058912239656; d1i=2.5; recall=0.375]
[d0i=2.2940058912239656; d1i=2.5; recall=0.582]
[d0i=2.2940058912239656; d1i=2.5; recall=0.212]
[d0i=2.2940058912239656; d1i=2.5; recall=0.041]
[d0i=2.2940058912239656; d1i=2.5; recall=0.177]
[d0i=2.2940058912239656; d1i=2.5; recall=0.571]
[d0i=2.2940058912239656; d1i=2.5; recall=0.424]
============================================================
Recall when d1i changes (FPR=10%):
[d0i=2.5; d1i=2.25; recall=0.545]
[d0i=2.5; d1i=6.4787427505620805; recall=1.0]
[d0i=2.5; d1i=6.47874275056208; recall=1.0]
[d0i=2.5; d1i=6.47874275056208; recall=1.0]
[d0i=2.5; d1i=6.4787427505620805; recall=1.0]
[d0i=2.5; d1i=6.4787427505620805; recall=0.695]
[d0i=2.5; d1i=6.478742750562081; recall=1.0]
[d0i=2.5; d1i=6.47874275056208; recall=1.0]
[d0i=2.5; d1i=6.478742750562081; recall=1.0]
[d0i=2.5; d1i=6.478742750562081; recall=0.334]
[d0i=2.5; d1i=6.47874275056208; recall=1.0]
[d0i=2.5; d1i=6.478742750562079; recall=1.0]
[d0i=2.5; d1i=6.4787427505620805; recall=1.0]
[d0i=2.5; d1i=12.012064902075782; recall=0.418]
[d0i=2.5; d1i=12.012064902075782; recall=0.969]
[d0i=2.5; d1i=12.012064902075782; recall=0.889]
[d0i=2.5; d1i=12.012064902075782; recall=0.106]
[d0i=2.5; d1i=12.012064902075782; recall=0.097]
[d0i=2.5; d1i=12.012064902075783; recall=0.88]
[d0i=2.5; d1i=12.012064902075782; recall=0.972]
[d0i=2.5; d1i=12.012064902075782; recall=0.421]
[d0i=2.5; d1i=12.012064902075782; recall=0.022]
[d0i=2.5; d1i=12.012064902075782; recall=0.551]
[d0i=2.5; d1i=12.012064902075782; recall=0.973]
[d0i=2.5; d1i=12.012064902075782; recall=0.835]
[d0i=2.5; d1i=9.490368080645851; recall=1.0]
[d0i=2.5; d1i=9.490368080645851; recall=0.975]
[d0i=2.5; d1i=9.490368080645851; recall=0.992]
[d0i=2.5; d1i=9.490368080645851; recall=1.0]
[d0i=2.5; d1i=9.490368080645851; recall=1.0]
[d0i=2.5; d1i=9.490368080645851; recall=1.0]
[d0i=2.5; d1i=9.490368080645851; recall=0.141]
[d0i=2.5; d1i=9.490368080645851; recall=1.0]
[d0i=2.5; d1i=9.490368080645851; recall=1.0]
[d0i=2.5; d1i=9.490368080645851; recall=0.999]
[d0i=2.5; d1i=9.490368080645851; recall=0.835]
[d0i=2.5; d1i=9.490368080645851; recall=1.0]
[d0i=2.5; d1i=3.179095147367191; recall=0.995]
[d0i=2.5; d1i=3.1790951473671925; recall=0.997]
[d0i=2.5; d1i=3.179095147367191; recall=0.091]
[d0i=2.5; d1i=3.1790951473671916; recall=0.597]
[d0i=2.5; d1i=3.1790951473671916; recall=0.986]
[d0i=2.5; d1i=3.179095147367192; recall=1.0]
[d0i=2.5; d1i=3.1790951473671916; recall=0.198]
[d0i=2.5; d1i=3.179095147367192; recall=0.242]
[d0i=2.5; d1i=3.179095147367191; recall=0.958]
[d0i=2.5; d1i=3.179095147367192; recall=0.998]
[d0i=2.5; d1i=3.1790951473671916; recall=0.966]
[d0i=2.5; d1i=3.179095147367192; recall=0.155]
[d0i=2.5; d1i=3.753745967608124; recall=0.649]
[d0i=2.5; d1i=3.7537459676081246; recall=0.977]
[d0i=2.5; d1i=3.753745967608124; recall=0.999]
[d0i=2.5; d1i=3.7537459676081237; recall=1.0]
[d0i=2.5; d1i=3.753745967608124; recall=0.07]
[d0i=2.5; d1i=3.753745967608124; recall=0.741]
[d0i=2.5; d1i=3.7537459676081233; recall=1.0]
[d0i=2.5; d1i=3.7537459676081237; recall=1.0]
[d0i=2.5; d1i=3.7537459676081246; recall=0.623]
[d0i=2.5; d1i=3.753745967608124; recall=0.698]
[d0i=2.5; d1i=3.753745967608124; recall=0.993]
[d0i=2.5; d1i=3.7537459676081246; recall=0.999]
[d0i=2.5; d1i=10.24230034528929; recall=0.999]
[d0i=2.5; d1i=10.24230034528929; recall=1.0]
[d0i=2.5; d1i=10.24230034528929; recall=1.0]
[d0i=2.5; d1i=10.24230034528929; recall=0.999]
[d0i=2.5; d1i=10.24230034528929; recall=0.704]
[d0i=2.5; d1i=10.24230034528929; recall=1.0]
[d0i=2.5; d1i=10.24230034528929; recall=1.0]
[d0i=2.5; d1i=10.24230034528929; recall=0.993]
[d0i=2.5; d1i=10.24230034528929; recall=0.083]
[d0i=2.5; d1i=10.24230034528929; recall=1.0]
[d0i=2.5; d1i=10.24230034528929; recall=1.0]
[d0i=2.5; d1i=10.24230034528929; recall=1.0]
[d0i=2.5; d1i=11.669387365911858; recall=0.923]
[d0i=2.5; d1i=11.669387365911858; recall=0.348]
[d0i=2.5; d1i=11.66938736591186; recall=0.537]
[d0i=2.5; d1i=11.669387365911858; recall=0.993]
[d0i=2.5; d1i=11.66938736591186; recall=0.995]
[d0i=2.5; d1i=11.669387365911858; recall=0.442]
[d0i=2.5; d1i=11.669387365911858; recall=0.042]
[d0i=2.5; d1i=11.66938736591186; recall=0.928]
[d0i=2.5; d1i=11.66938736591186; recall=1.0]
[d0i=2.5; d1i=11.669387365911858; recall=0.852]
[d0i=2.5; d1i=11.669387365911858; recall=0.234]
[d0i=2.5; d1i=11.669387365911858; recall=0.657]
[d0i=2.5; d1i=5.62109347232426; recall=1.0]
[d0i=2.5; d1i=5.621093472324262; recall=0.999]
[d0i=2.5; d1i=5.621093472324261; recall=0.953]
[d0i=2.5; d1i=5.621093472324261; recall=1.0]
[d0i=2.5; d1i=5.621093472324261; recall=1.0]
[d0i=2.5; d1i=5.621093472324262; recall=1.0]
[d0i=2.5; d1i=5.621093472324259; recall=0.038]
[d0i=2.5; d1i=5.621093472324261; recall=0.998]
[d0i=2.5; d1i=5.621093472324261; recall=1.0]
[d0i=2.5; d1i=5.62109347232426; recall=1.0]
[d0i=2.5; d1i=5.621093472324261; recall=0.974]
[d0i=2.5; d1i=5.621093472324259; recall=0.992]
[d0i=2.5; d1i=2.3280902468374753; recall=0.242]
[d0i=2.5; d1i=2.3280902468374753; recall=0.144]
[d0i=2.5; d1i=2.3280902468374753; recall=0.588]
[d0i=2.5; d1i=2.3280902468374753; recall=0.901]
[d0i=2.5; d1i=2.3280902468374753; recall=0.447]
[d0i=2.5; d1i=2.3280902468374753; recall=0.126]
[d0i=2.5; d1i=2.3280902468374753; recall=0.351]
[d0i=2.5; d1i=2.3280902468374753; recall=0.839]
[d0i=2.5; d1i=2.3280902468374753; recall=0.759]
[d0i=2.5; d1i=2.3280902468374753; recall=0.205]
[d0i=2.5; d1i=2.3280902468374753; recall=0.175]
[d0i=2.5; d1i=2.3280902468374753; recall=0.657]
[d0i=2.5; d1i=7.36048309639342; recall=1.0]
[d0i=2.5; d1i=7.360483096393419; recall=1.0]
[d0i=2.5; d1i=7.36048309639342; recall=1.0]
[d0i=2.5; d1i=7.360483096393418; recall=1.0]
[d0i=2.5; d1i=7.36048309639342; recall=0.791]
[d0i=2.5; d1i=7.360483096393419; recall=1.0]
[d0i=2.5; d1i=7.360483096393418; recall=1.0]
[d0i=2.5; d1i=7.360483096393419; recall=1.0]
[d0i=2.5; d1i=7.360483096393421; recall=0.255]
[d0i=2.5; d1i=7.36048309639342; recall=1.0]
[d0i=2.5; d1i=7.360483096393417; recall=1.0]
[d0i=2.5; d1i=7.360483096393418; recall=1.0]
[d0i=2.5; d1i=12.205994108776034; recall=0.345]
[d0i=2.5; d1i=12.205994108776034; recall=0.744]
[d0i=2.5; d1i=12.205994108776034; recall=0.667]
[d0i=2.5; d1i=12.205994108776034; recall=0.185]
[d0i=2.5; d1i=12.205994108776034; recall=0.172]
[d0i=2.5; d1i=12.205994108776034; recall=0.633]
[d0i=2.5; d1i=12.205994108776034; recall=0.766]
[d0i=2.5; d1i=12.205994108776034; recall=0.397]
[d0i=2.5; d1i=12.205994108776034; recall=0.12]
[d0i=2.5; d1i=12.205994108776034; recall=0.403]
[d0i=2.5; d1i=12.205994108776034; recall=0.768]
[d0i=2.5; d1i=12.205994108776034; recall=0.624]
###########################################################



