############################################################
2020-08-10 07:54:46
[DataFrame Name] report/one_class/one_class_[1_1_1]_[1_1_3]_[0.1]_[30]/result_df.pkl
[Normal Mean] 1_1_1
[Abnormal Mean] 1_1_3
[Model] one_class
[Eta] 1.0
[Epochs] 100
[Cut Threshold with 0.05 FP Rate] 0.01747222254052758
[Cut Threshold with 0.01 FP Rate] 0.03383791115134954
[A/N Ratio] 1:0.1
[Recall for TEST (FP = 0.05)] 0.05
[Recall for TEST (FP = 0.01)] 0.0
---------------------
============================================================
Recall when d0i changes (FPR=10%):
[d0i=20.25; d1i=2.5; recall=0.72]
[d0i=4.265399309421418; d1i=2.5; recall=1.0]
[d0i=1.4112252681762827; d1i=2.5; recall=0.804]
[d0i=1.4112252681762827; d1i=2.5; recall=0.857]
[d0i=1.411225268176283; d1i=2.5; recall=0.441]
[d0i=1.411225268176282; d1i=2.5; recall=0.93]
[d0i=1.411225268176283; d1i=2.5; recall=0.967]
[d0i=1.4112252681762825; d1i=2.5; recall=0.77]
[d0i=1.4112252681762827; d1i=2.5; recall=0.085]
[d0i=1.411225268176283; d1i=2.5; recall=0.731]
[d0i=1.411225268176283; d1i=2.5; recall=0.982]
[d0i=1.4112252681762827; d1i=2.5; recall=0.724]
[d0i=1.4112252681762822; d1i=2.5; recall=0.718]
[d0i=1.4112252681762827; d1i=2.5; recall=0.559]
[d0i=13.50781305535148; d1i=2.5; recall=1.0]
[d0i=13.507813055351482; d1i=2.5; recall=1.0]
[d0i=13.50781305535148; d1i=2.5; recall=0.974]
[d0i=13.50781305535148; d1i=2.5; recall=0.997]
[d0i=13.50781305535148; d1i=2.5; recall=1.0]
[d0i=13.507813055351482; d1i=2.5; recall=1.0]
[d0i=13.50781305535148; d1i=2.5; recall=0.104]
[d0i=13.50781305535148; d1i=2.5; recall=1.0]
[d0i=13.50781305535148; d1i=2.5; recall=1.0]
[d0i=13.50781305535148; d1i=2.5; recall=1.0]
[d0i=13.50781305535148; d1i=2.5; recall=0.998]
[d0i=13.50781305535148; d1i=2.5; recall=0.997]
[d0i=20.093819506325044; d1i=2.5; recall=0.422]
[d0i=20.093819506325044; d1i=2.5; recall=0.249]
[d0i=20.093819506325044; d1i=2.5; recall=0.648]
[d0i=20.093819506325044; d1i=2.5; recall=0.963]
[d0i=20.093819506325044; d1i=2.5; recall=0.668]
[d0i=20.093819506325044; d1i=2.5; recall=0.266]
[d0i=20.093819506325044; d1i=2.5; recall=0.39]
[d0i=20.093819506325044; d1i=2.5; recall=0.908]
[d0i=20.093819506325044; d1i=2.5; recall=0.889]
[d0i=20.093819506325044; d1i=2.5; recall=0.374]
[d0i=20.093819506325044; d1i=2.5; recall=0.264]
[d0i=20.093819506325044; d1i=2.5; recall=0.727]
[d0i=10.02903380721316; d1i=2.5; recall=1.0]
[d0i=10.02903380721316; d1i=2.5; recall=1.0]
[d0i=10.02903380721316; d1i=2.5; recall=1.0]
[d0i=10.029033807213159; d1i=2.5; recall=1.0]
[d0i=10.02903380721316; d1i=2.5; recall=0.801]
[d0i=10.02903380721316; d1i=2.5; recall=1.0]
[d0i=10.029033807213159; d1i=2.5; recall=1.0]
[d0i=10.02903380721316; d1i=2.5; recall=1.0]
[d0i=10.029033807213162; d1i=2.5; recall=0.638]
[d0i=10.02903380721316; d1i=2.5; recall=1.0]
[d0i=10.029033807213159; d1i=2.5; recall=1.0]
[d0i=10.029033807213159; d1i=2.5; recall=1.0]
[d0i=0.33801178244793184; d1i=2.5; recall=0.078]
[d0i=0.33801178244793195; d1i=2.5; recall=0.357]
[d0i=0.3380117824479319; d1i=2.5; recall=0.286]
[d0i=0.33801178244793184; d1i=2.5; recall=0.109]
[d0i=0.33801178244793184; d1i=2.5; recall=0.043]
[d0i=0.33801178244793195; d1i=2.5; recall=0.22]
[d0i=0.33801178244793184; d1i=2.5; recall=0.404]
[d0i=0.33801178244793184; d1i=2.5; recall=0.138]
[d0i=0.3380117824479319; d1i=2.5; recall=0.082]
[d0i=0.33801178244793184; d1i=2.5; recall=0.105]
[d0i=0.3380117824479319; d1i=2.5; recall=0.393]
[d0i=0.33801178244793195; d1i=2.5; recall=0.242]
============================================================
Recall when d1i changes (FPR=10%):
[d0i=2.5; d1i=0.25; recall=0.295]
[d0i=2.5; d1i=8.70748550112416; recall=1.0]
[d0i=2.5; d1i=8.70748550112416; recall=1.0]
[d0i=2.5; d1i=8.70748550112416; recall=1.0]
[d0i=2.5; d1i=8.70748550112416; recall=1.0]
[d0i=2.5; d1i=8.70748550112416; recall=0.916]
[d0i=2.5; d1i=8.707485501124161; recall=1.0]
[d0i=2.5; d1i=8.70748550112416; recall=1.0]
[d0i=2.5; d1i=8.707485501124161; recall=1.0]
[d0i=2.5; d1i=8.707485501124161; recall=0.394]
[d0i=2.5; d1i=8.70748550112416; recall=1.0]
[d0i=2.5; d1i=8.707485501124157; recall=1.0]
[d0i=2.5; d1i=8.70748550112416; recall=1.0]
[d0i=2.5; d1i=19.774129804151563; recall=0.518]
[d0i=2.5; d1i=19.774129804151563; recall=0.963]
[d0i=2.5; d1i=19.774129804151563; recall=0.852]
[d0i=2.5; d1i=19.774129804151563; recall=0.139]
[d0i=2.5; d1i=19.774129804151563; recall=0.159]
[d0i=2.5; d1i=19.774129804151563; recall=0.885]
[d0i=2.5; d1i=19.774129804151563; recall=0.966]
[d0i=2.5; d1i=19.774129804151563; recall=0.332]
[d0i=2.5; d1i=19.774129804151563; recall=0.051]
[d0i=2.5; d1i=19.774129804151563; recall=0.629]
[d0i=2.5; d1i=19.774129804151563; recall=0.97]
[d0i=2.5; d1i=19.774129804151563; recall=0.791]
[d0i=2.5; d1i=14.730736161291702; recall=1.0]
[d0i=2.5; d1i=14.730736161291702; recall=0.99]
[d0i=2.5; d1i=14.730736161291702; recall=1.0]
[d0i=2.5; d1i=14.730736161291702; recall=1.0]
[d0i=2.5; d1i=14.730736161291702; recall=1.0]
[d0i=2.5; d1i=14.730736161291702; recall=0.999]
[d0i=2.5; d1i=14.730736161291702; recall=0.337]
[d0i=2.5; d1i=14.730736161291702; recall=1.0]
[d0i=2.5; d1i=14.730736161291702; recall=1.0]
[d0i=2.5; d1i=14.7307361612917; recall=0.999]
[d0i=2.5; d1i=14.7307361612917; recall=0.907]
[d0i=2.5; d1i=14.730736161291702; recall=1.0]
[d0i=2.5; d1i=2.108190294734382; recall=0.97]
[d0i=2.5; d1i=2.108190294734383; recall=0.993]
[d0i=2.5; d1i=2.108190294734382; recall=0.413]
[d0i=2.5; d1i=2.1081902947343822; recall=0.82]
[d0i=2.5; d1i=2.1081902947343822; recall=0.978]
[d0i=2.5; d1i=2.1081902947343827; recall=0.998]
[d0i=2.5; d1i=2.1081902947343822; recall=0.173]
[d0i=2.5; d1i=2.1081902947343827; recall=0.675]
[d0i=2.5; d1i=2.108190294734382; recall=0.975]
[d0i=2.5; d1i=2.1081902947343827; recall=0.976]
[d0i=2.5; d1i=2.1081902947343822; recall=0.962]
[d0i=2.5; d1i=2.1081902947343827; recall=0.568]
[d0i=2.5; d1i=3.257491935216249; recall=0.925]
[d0i=2.5; d1i=3.2574919352162492; recall=0.993]
[d0i=2.5; d1i=3.257491935216249; recall=0.996]
[d0i=2.5; d1i=3.2574919352162484; recall=1.0]
[d0i=2.5; d1i=3.257491935216249; recall=0.328]
[d0i=2.5; d1i=3.257491935216249; recall=0.944]
[d0i=2.5; d1i=3.257491935216248; recall=1.0]
[d0i=2.5; d1i=3.2574919352162484; recall=0.999]
[d0i=2.5; d1i=3.2574919352162492; recall=0.606]
[d0i=2.5; d1i=3.257491935216249; recall=0.949]
[d0i=2.5; d1i=3.257491935216249; recall=0.996]
[d0i=2.5; d1i=3.2574919352162492; recall=0.997]
[d0i=2.5; d1i=16.23460069057858; recall=1.0]
[d0i=2.5; d1i=16.23460069057858; recall=1.0]
[d0i=2.5; d1i=16.23460069057858; recall=1.0]
[d0i=2.5; d1i=16.23460069057858; recall=1.0]
[d0i=2.5; d1i=16.23460069057858; recall=0.871]
[d0i=2.5; d1i=16.23460069057858; recall=1.0]
[d0i=2.5; d1i=16.23460069057858; recall=1.0]
[d0i=2.5; d1i=16.23460069057858; recall=0.985]
[d0i=2.5; d1i=16.23460069057858; recall=0.179]
[d0i=2.5; d1i=16.23460069057858; recall=1.0]
[d0i=2.5; d1i=16.23460069057858; recall=1.0]
[d0i=2.5; d1i=16.23460069057858; recall=1.0]
[d0i=2.5; d1i=19.088774731823722; recall=0.882]
[d0i=2.5; d1i=19.088774731823722; recall=0.522]
[d0i=2.5; d1i=19.088774731823722; recall=0.692]
[d0i=2.5; d1i=19.08877473182372; recall=0.994]
[d0i=2.5; d1i=19.088774731823722; recall=0.995]
[d0i=2.5; d1i=19.088774731823722; recall=0.403]
[d0i=2.5; d1i=19.088774731823722; recall=0.112]
[d0i=2.5; d1i=19.088774731823722; recall=0.944]
[d0i=2.5; d1i=19.088774731823722; recall=1.0]
[d0i=2.5; d1i=19.088774731823722; recall=0.789]
[d0i=2.5; d1i=19.088774731823722; recall=0.356]
[d0i=2.5; d1i=19.088774731823722; recall=0.784]
[d0i=2.5; d1i=6.99218694464852; recall=1.0]
[d0i=2.5; d1i=6.992186944648521; recall=0.999]
[d0i=2.5; d1i=6.9921869446485205; recall=0.997]
[d0i=2.5; d1i=6.9921869446485205; recall=1.0]
[d0i=2.5; d1i=6.9921869446485205; recall=1.0]
[d0i=2.5; d1i=6.992186944648521; recall=1.0]
[d0i=2.5; d1i=6.992186944648519; recall=0.158]
[d0i=2.5; d1i=6.9921869446485205; recall=1.0]
[d0i=2.5; d1i=6.9921869446485205; recall=1.0]
[d0i=2.5; d1i=6.99218694464852; recall=1.0]
[d0i=2.5; d1i=6.9921869446485205; recall=0.979]
[d0i=2.5; d1i=6.992186944648519; recall=1.0]
[d0i=2.5; d1i=0.4061804936749508; recall=0.123]
[d0i=2.5; d1i=0.4061804936749507; recall=0.105]
[d0i=2.5; d1i=0.4061804936749508; recall=0.305]
[d0i=2.5; d1i=0.4061804936749508; recall=0.753]
[d0i=2.5; d1i=0.4061804936749507; recall=0.315]
[d0i=2.5; d1i=0.4061804936749508; recall=0.056]
[d0i=2.5; d1i=0.4061804936749507; recall=0.189]
[d0i=2.5; d1i=0.4061804936749508; recall=0.579]
[d0i=2.5; d1i=0.4061804936749508; recall=0.62]
[d0i=2.5; d1i=0.40618049367495074; recall=0.095]
[d0i=2.5; d1i=0.4061804936749508; recall=0.121]
[d0i=2.5; d1i=0.4061804936749507; recall=0.355]
[d0i=2.5; d1i=10.47096619278684; recall=1.0]
[d0i=2.5; d1i=10.47096619278684; recall=1.0]
[d0i=2.5; d1i=10.47096619278684; recall=1.0]
[d0i=2.5; d1i=10.470966192786838; recall=1.0]
[d0i=2.5; d1i=10.47096619278684; recall=0.943]
[d0i=2.5; d1i=10.47096619278684; recall=1.0]
[d0i=2.5; d1i=10.470966192786838; recall=1.0]
[d0i=2.5; d1i=10.47096619278684; recall=1.0]
[d0i=2.5; d1i=10.47096619278684; recall=0.347]
[d0i=2.5; d1i=10.47096619278684; recall=1.0]
[d0i=2.5; d1i=10.470966192786836; recall=1.0]
[d0i=2.5; d1i=10.470966192786838; recall=1.0]
[d0i=2.5; d1i=20.161988217552068; recall=0.326]
[d0i=2.5; d1i=20.161988217552068; recall=0.721]
[d0i=2.5; d1i=20.161988217552068; recall=0.615]
[d0i=2.5; d1i=20.161988217552068; recall=0.153]
[d0i=2.5; d1i=20.161988217552068; recall=0.162]
[d0i=2.5; d1i=20.161988217552068; recall=0.604]
[d0i=2.5; d1i=20.161988217552068; recall=0.722]
[d0i=2.5; d1i=20.161988217552068; recall=0.319]
[d0i=2.5; d1i=20.161988217552068; recall=0.105]
[d0i=2.5; d1i=20.161988217552068; recall=0.393]
[d0i=2.5; d1i=20.161988217552068; recall=0.734]
[d0i=2.5; d1i=20.161988217552068; recall=0.561]
###########################################################



