############################################################
2020-08-10 08:04:44
[DataFrame Name] report/one_class/one_class_unsupervised_[1_1_1]_[1_1_3]_[0.1]_[30]/result_df.pkl
[Normal Mean] 1_1_1
[Abnormal Mean] 
[Model] one_class_unsupervised
[Eta] 1.0
[Epochs] 100
[Cut Threshold with 0.05 FP Rate] 0.001558376068715006
[Cut Threshold with 0.01 FP Rate] 0.002771350080147384
---------------------
============================================================
Recall when d0i changes (FPR=10%):
[d0i=20.25; d1i=2.5; recall=0.831]
[d0i=4.265399309421418; d1i=2.5; recall=0.967]
[d0i=4.265399309421419; d1i=2.5; recall=0.998]
[d0i=4.265399309421418; d1i=2.5; recall=1.0]
[d0i=4.265399309421418; d1i=2.5; recall=1.0]
[d0i=4.265399309421419; d1i=2.5; recall=1.0]
[d0i=4.265399309421418; d1i=2.5; recall=0.328]
[d0i=4.265399309421419; d1i=2.5; recall=1.0]
[d0i=4.265399309421418; d1i=2.5; recall=0.975]
[d0i=4.265399309421418; d1i=2.5; recall=1.0]
[d0i=1.4112252681762827; d1i=2.5; recall=0.969]
[d0i=1.4112252681762827; d1i=2.5; recall=0.164]
[d0i=1.411225268176283; d1i=2.5; recall=0.966]
[d0i=1.411225268176282; d1i=2.5; recall=0.844]
[d0i=1.411225268176283; d1i=2.5; recall=0.938]
[d0i=1.4112252681762825; d1i=2.5; recall=0.841]
[d0i=1.4112252681762827; d1i=2.5; recall=0.666]
[d0i=1.411225268176283; d1i=2.5; recall=0.969]
[d0i=1.411225268176283; d1i=2.5; recall=0.859]
[d0i=1.4112252681762827; d1i=2.5; recall=0.961]
[d0i=1.4112252681762822; d1i=2.5; recall=0.097]
[d0i=1.4112252681762827; d1i=2.5; recall=0.978]
[d0i=13.50781305535148; d1i=2.5; recall=1.0]
[d0i=13.507813055351482; d1i=2.5; recall=0.957]
[d0i=13.50781305535148; d1i=2.5; recall=1.0]
[d0i=13.50781305535148; d1i=2.5; recall=0.741]
[d0i=13.50781305535148; d1i=2.5; recall=1.0]
[d0i=13.507813055351482; d1i=2.5; recall=1.0]
[d0i=13.50781305535148; d1i=2.5; recall=0.747]
[d0i=13.50781305535148; d1i=2.5; recall=1.0]
[d0i=13.50781305535148; d1i=2.5; recall=0.976]
[d0i=13.50781305535148; d1i=2.5; recall=1.0]
[d0i=13.50781305535148; d1i=2.5; recall=0.677]
[d0i=13.50781305535148; d1i=2.5; recall=1.0]
[d0i=20.093819506325044; d1i=2.5; recall=0.3]
[d0i=20.093819506325044; d1i=2.5; recall=0.72]
[d0i=20.093819506325044; d1i=2.5; recall=0.981]
[d0i=20.093819506325044; d1i=2.5; recall=0.945]
[d0i=20.093819506325044; d1i=2.5; recall=0.42]
[d0i=20.093819506325044; d1i=2.5; recall=0.419]
[d0i=20.093819506325044; d1i=2.5; recall=0.945]
[d0i=20.093819506325044; d1i=2.5; recall=0.981]
[d0i=20.093819506325044; d1i=2.5; recall=0.72]
[d0i=20.093819506325044; d1i=2.5; recall=0.3]
[d0i=20.093819506325044; d1i=2.5; recall=0.795]
[d0i=20.093819506325044; d1i=2.5; recall=0.983]
[d0i=10.02903380721316; d1i=2.5; recall=1.0]
[d0i=10.02903380721316; d1i=2.5; recall=0.793]
[d0i=10.02903380721316; d1i=2.5; recall=1.0]
[d0i=10.029033807213159; d1i=2.5; recall=0.999]
[d0i=10.02903380721316; d1i=2.5; recall=1.0]
[d0i=10.02903380721316; d1i=2.5; recall=1.0]
[d0i=10.029033807213159; d1i=2.5; recall=1.0]
[d0i=10.02903380721316; d1i=2.5; recall=1.0]
[d0i=10.029033807213162; d1i=2.5; recall=0.192]
[d0i=10.02903380721316; d1i=2.5; recall=1.0]
[d0i=10.029033807213159; d1i=2.5; recall=0.891]
[d0i=10.029033807213159; d1i=2.5; recall=1.0]
[d0i=0.33801178244793184; d1i=2.5; recall=0.358]
[d0i=0.33801178244793195; d1i=2.5; recall=0.253]
[d0i=0.3380117824479319; d1i=2.5; recall=0.226]
[d0i=0.33801178244793184; d1i=2.5; recall=0.109]
[d0i=0.33801178244793184; d1i=2.5; recall=0.271]
[d0i=0.33801178244793195; d1i=2.5; recall=0.315]
[d0i=0.33801178244793184; d1i=2.5; recall=0.247]
[d0i=0.33801178244793184; d1i=2.5; recall=0.165]
[d0i=0.3380117824479319; d1i=2.5; recall=0.142]
[d0i=0.33801178244793184; d1i=2.5; recall=0.361]
[d0i=0.3380117824479319; d1i=2.5; recall=0.248]
[d0i=0.33801178244793195; d1i=2.5; recall=0.225]
============================================================
Recall when d1i changes (FPR=10%):
[d0i=2.5; d1i=0.25; recall=0.38]
[d0i=2.5; d1i=8.70748550112416; recall=1.0]
[d0i=2.5; d1i=8.70748550112416; recall=0.998]
[d0i=2.5; d1i=8.70748550112416; recall=1.0]
[d0i=2.5; d1i=8.70748550112416; recall=0.995]
[d0i=2.5; d1i=8.70748550112416; recall=1.0]
[d0i=2.5; d1i=8.707485501124161; recall=1.0]
[d0i=2.5; d1i=8.70748550112416; recall=1.0]
[d0i=2.5; d1i=8.707485501124161; recall=1.0]
[d0i=2.5; d1i=8.707485501124161; recall=0.53]
[d0i=2.5; d1i=8.70748550112416; recall=1.0]
[d0i=2.5; d1i=8.707485501124157; recall=0.999]
[d0i=2.5; d1i=8.70748550112416; recall=1.0]
[d0i=2.5; d1i=19.774129804151563; recall=0.995]
[d0i=2.5; d1i=19.774129804151563; recall=0.998]
[d0i=2.5; d1i=19.774129804151563; recall=0.991]
[d0i=2.5; d1i=19.774129804151563; recall=0.366]
[d0i=2.5; d1i=19.774129804151563; recall=0.948]
[d0i=2.5; d1i=19.774129804151563; recall=0.999]
[d0i=2.5; d1i=19.774129804151563; recall=0.998]
[d0i=2.5; d1i=19.774129804151563; recall=0.778]
[d0i=2.5; d1i=19.774129804151563; recall=0.674]
[d0i=2.5; d1i=19.774129804151563; recall=0.997]
[d0i=2.5; d1i=19.774129804151563; recall=0.999]
[d0i=2.5; d1i=19.774129804151563; recall=0.977]
[d0i=2.5; d1i=14.730736161291702; recall=1.0]
[d0i=2.5; d1i=14.730736161291702; recall=0.254]
[d0i=2.5; d1i=14.730736161291702; recall=1.0]
[d0i=2.5; d1i=14.730736161291702; recall=1.0]
[d0i=2.5; d1i=14.730736161291702; recall=1.0]
[d0i=2.5; d1i=14.730736161291702; recall=0.998]
[d0i=2.5; d1i=14.730736161291702; recall=0.997]
[d0i=2.5; d1i=14.730736161291702; recall=1.0]
[d0i=2.5; d1i=14.730736161291702; recall=1.0]
[d0i=2.5; d1i=14.7307361612917; recall=1.0]
[d0i=2.5; d1i=14.7307361612917; recall=0.099]
[d0i=2.5; d1i=14.730736161291702; recall=1.0]
[d0i=2.5; d1i=2.108190294734382; recall=0.999]
[d0i=2.5; d1i=2.108190294734383; recall=0.727]
[d0i=2.5; d1i=2.108190294734382; recall=0.919]
[d0i=2.5; d1i=2.1081902947343822; recall=0.322]
[d0i=2.5; d1i=2.1081902947343822; recall=0.998]
[d0i=2.5; d1i=2.1081902947343827; recall=0.998]
[d0i=2.5; d1i=2.1081902947343822; recall=0.327]
[d0i=2.5; d1i=2.1081902947343827; recall=0.918]
[d0i=2.5; d1i=2.108190294734382; recall=0.742]
[d0i=2.5; d1i=2.1081902947343827; recall=0.999]
[d0i=2.5; d1i=2.1081902947343822; recall=0.391]
[d0i=2.5; d1i=2.1081902947343827; recall=0.944]
[d0i=2.5; d1i=3.257491935216249; recall=0.999]
[d0i=2.5; d1i=3.2574919352162492; recall=0.302]
[d0i=2.5; d1i=3.257491935216249; recall=1.0]
[d0i=2.5; d1i=3.2574919352162484; recall=0.984]
[d0i=2.5; d1i=3.257491935216249; recall=0.944]
[d0i=2.5; d1i=3.257491935216249; recall=0.941]
[d0i=2.5; d1i=3.257491935216248; recall=0.989]
[d0i=2.5; d1i=3.2574919352162484; recall=1.0]
[d0i=2.5; d1i=3.2574919352162492; recall=0.124]
[d0i=2.5; d1i=3.257491935216249; recall=0.999]
[d0i=2.5; d1i=3.257491935216249; recall=0.456]
[d0i=2.5; d1i=3.2574919352162492; recall=1.0]
[d0i=2.5; d1i=16.23460069057858; recall=1.0]
[d0i=2.5; d1i=16.23460069057858; recall=1.0]
[d0i=2.5; d1i=16.23460069057858; recall=1.0]
[d0i=2.5; d1i=16.23460069057858; recall=0.773]
[d0i=2.5; d1i=16.23460069057858; recall=1.0]
[d0i=2.5; d1i=16.23460069057858; recall=1.0]
[d0i=2.5; d1i=16.23460069057858; recall=1.0]
[d0i=2.5; d1i=16.23460069057858; recall=0.999]
[d0i=2.5; d1i=16.23460069057858; recall=0.771]
[d0i=2.5; d1i=16.23460069057858; recall=1.0]
[d0i=2.5; d1i=16.23460069057858; recall=1.0]
[d0i=2.5; d1i=16.23460069057858; recall=1.0]
[d0i=2.5; d1i=19.088774731823722; recall=0.989]
[d0i=2.5; d1i=19.088774731823722; recall=0.139]
[d0i=2.5; d1i=19.088774731823722; recall=1.0]
[d0i=2.5; d1i=19.08877473182372; recall=1.0]
[d0i=2.5; d1i=19.088774731823722; recall=1.0]
[d0i=2.5; d1i=19.088774731823722; recall=0.553]
[d0i=2.5; d1i=19.088774731823722; recall=0.936]
[d0i=2.5; d1i=19.088774731823722; recall=1.0]
[d0i=2.5; d1i=19.088774731823722; recall=1.0]
[d0i=2.5; d1i=19.088774731823722; recall=0.968]
[d0i=2.5; d1i=19.088774731823722; recall=0.266]
[d0i=2.5; d1i=19.088774731823722; recall=1.0]
[d0i=2.5; d1i=6.99218694464852; recall=1.0]
[d0i=2.5; d1i=6.992186944648521; recall=0.721]
[d0i=2.5; d1i=6.9921869446485205; recall=1.0]
[d0i=2.5; d1i=6.9921869446485205; recall=0.993]
[d0i=2.5; d1i=6.9921869446485205; recall=1.0]
[d0i=2.5; d1i=6.992186944648521; recall=1.0]
[d0i=2.5; d1i=6.992186944648519; recall=0.963]
[d0i=2.5; d1i=6.9921869446485205; recall=1.0]
[d0i=2.5; d1i=6.9921869446485205; recall=1.0]
[d0i=2.5; d1i=6.99218694464852; recall=1.0]
[d0i=2.5; d1i=6.9921869446485205; recall=0.235]
[d0i=2.5; d1i=6.992186944648519; recall=1.0]
[d0i=2.5; d1i=0.4061804936749508; recall=0.097]
[d0i=2.5; d1i=0.4061804936749507; recall=0.267]
[d0i=2.5; d1i=0.4061804936749508; recall=0.853]
[d0i=2.5; d1i=0.4061804936749508; recall=0.683]
[d0i=2.5; d1i=0.4061804936749507; recall=0.11]
[d0i=2.5; d1i=0.4061804936749508; recall=0.11]
[d0i=2.5; d1i=0.4061804936749507; recall=0.683]
[d0i=2.5; d1i=0.4061804936749508; recall=0.853]
[d0i=2.5; d1i=0.4061804936749508; recall=0.266]
[d0i=2.5; d1i=0.40618049367495074; recall=0.097]
[d0i=2.5; d1i=0.4061804936749508; recall=0.341]
[d0i=2.5; d1i=0.4061804936749507; recall=0.867]
[d0i=2.5; d1i=10.47096619278684; recall=1.0]
[d0i=2.5; d1i=10.47096619278684; recall=1.0]
[d0i=2.5; d1i=10.47096619278684; recall=1.0]
[d0i=2.5; d1i=10.470966192786838; recall=0.989]
[d0i=2.5; d1i=10.47096619278684; recall=1.0]
[d0i=2.5; d1i=10.47096619278684; recall=1.0]
[d0i=2.5; d1i=10.470966192786838; recall=1.0]
[d0i=2.5; d1i=10.47096619278684; recall=1.0]
[d0i=2.5; d1i=10.47096619278684; recall=0.631]
[d0i=2.5; d1i=10.47096619278684; recall=1.0]
[d0i=2.5; d1i=10.470966192786836; recall=1.0]
[d0i=2.5; d1i=10.470966192786838; recall=1.0]
[d0i=2.5; d1i=20.161988217552068; recall=0.96]
[d0i=2.5; d1i=20.161988217552068; recall=0.99]
[d0i=2.5; d1i=20.161988217552068; recall=0.953]
[d0i=2.5; d1i=20.161988217552068; recall=0.742]
[d0i=2.5; d1i=20.161988217552068; recall=0.905]
[d0i=2.5; d1i=20.161988217552068; recall=0.986]
[d0i=2.5; d1i=20.161988217552068; recall=0.98]
[d0i=2.5; d1i=20.161988217552068; recall=0.833]
[d0i=2.5; d1i=20.161988217552068; recall=0.811]
[d0i=2.5; d1i=20.161988217552068; recall=0.971]
[d0i=2.5; d1i=20.161988217552068; recall=0.989]
[d0i=2.5; d1i=20.161988217552068; recall=0.929]
###########################################################



