############################################################
2020-08-10 08:04:09
[DataFrame Name] report/rec/rec_unsupervised_[1_1_1]_[1_1_3]_[0.1]_[30]/result_df.pkl
[Normal Mean] 1_1_1
[Abnormal Mean] 
[Model] rec_unsupervised
[Eta] 1.0
[Epochs] 100
[Cut Threshold with 0.05 FP Rate] 0.15149333029985423
[Cut Threshold with 0.01 FP Rate] 0.19152295619249343
---------------------
============================================================
Recall when d0i changes (FPR=10%):
[d0i=20.25; d1i=2.5; recall=1.0]
[d0i=1.4112252681762827; d1i=2.5; recall=0.422]
[d0i=1.411225268176283; d1i=2.5; recall=0.007]
[d0i=1.411225268176282; d1i=2.5; recall=0.1]
[d0i=1.411225268176283; d1i=2.5; recall=0.734]
[d0i=1.4112252681762825; d1i=2.5; recall=0.858]
[d0i=1.4112252681762827; d1i=2.5; recall=0.017]
[d0i=1.411225268176283; d1i=2.5; recall=0.052]
[d0i=1.411225268176283; d1i=2.5; recall=0.302]
[d0i=1.4112252681762827; d1i=2.5; recall=0.921]
[d0i=1.4112252681762822; d1i=2.5; recall=0.247]
[d0i=1.4112252681762827; d1i=2.5; recall=0.015]
[d0i=13.50781305535148; d1i=2.5; recall=1.0]
[d0i=13.507813055351482; d1i=2.5; recall=1.0]
[d0i=13.50781305535148; d1i=2.5; recall=1.0]
[d0i=13.50781305535148; d1i=2.5; recall=1.0]
[d0i=13.50781305535148; d1i=2.5; recall=1.0]
[d0i=13.507813055351482; d1i=2.5; recall=1.0]
[d0i=13.50781305535148; d1i=2.5; recall=1.0]
[d0i=13.50781305535148; d1i=2.5; recall=1.0]
[d0i=13.50781305535148; d1i=2.5; recall=1.0]
[d0i=13.50781305535148; d1i=2.5; recall=1.0]
[d0i=13.50781305535148; d1i=2.5; recall=1.0]
[d0i=13.50781305535148; d1i=2.5; recall=1.0]
[d0i=20.093819506325044; d1i=2.5; recall=1.0]
[d0i=20.093819506325044; d1i=2.5; recall=1.0]
[d0i=20.093819506325044; d1i=2.5; recall=1.0]
[d0i=20.093819506325044; d1i=2.5; recall=1.0]
[d0i=20.093819506325044; d1i=2.5; recall=1.0]
[d0i=20.093819506325044; d1i=2.5; recall=1.0]
[d0i=20.093819506325044; d1i=2.5; recall=1.0]
[d0i=20.093819506325044; d1i=2.5; recall=1.0]
[d0i=20.093819506325044; d1i=2.5; recall=1.0]
[d0i=20.093819506325044; d1i=2.5; recall=1.0]
[d0i=20.093819506325044; d1i=2.5; recall=1.0]
[d0i=20.093819506325044; d1i=2.5; recall=1.0]
[d0i=10.02903380721316; d1i=2.5; recall=1.0]
[d0i=10.02903380721316; d1i=2.5; recall=1.0]
[d0i=10.02903380721316; d1i=2.5; recall=1.0]
[d0i=10.029033807213159; d1i=2.5; recall=1.0]
[d0i=10.02903380721316; d1i=2.5; recall=1.0]
[d0i=10.02903380721316; d1i=2.5; recall=1.0]
[d0i=10.029033807213159; d1i=2.5; recall=1.0]
[d0i=10.02903380721316; d1i=2.5; recall=1.0]
[d0i=10.029033807213162; d1i=2.5; recall=1.0]
[d0i=10.02903380721316; d1i=2.5; recall=1.0]
[d0i=10.029033807213159; d1i=2.5; recall=1.0]
[d0i=10.029033807213159; d1i=2.5; recall=1.0]
[d0i=0.33801178244793184; d1i=2.5; recall=0.002]
[d0i=0.33801178244793195; d1i=2.5; recall=0.005]
[d0i=0.3380117824479319; d1i=2.5; recall=0.073]
[d0i=0.33801178244793184; d1i=2.5; recall=0.048]
[d0i=0.33801178244793184; d1i=2.5; recall=0.002]
[d0i=0.33801178244793195; d1i=2.5; recall=0.002]
[d0i=0.33801178244793184; d1i=2.5; recall=0.035]
[d0i=0.33801178244793184; d1i=2.5; recall=0.089]
[d0i=0.3380117824479319; d1i=2.5; recall=0.007]
[d0i=0.33801178244793184; d1i=2.5; recall=0.002]
[d0i=0.3380117824479319; d1i=2.5; recall=0.008]
[d0i=0.33801178244793195; d1i=2.5; recall=0.084]
============================================================
Recall when d1i changes (FPR=10%):
[d0i=2.5; d1i=0.25; recall=1.0]
[d0i=2.5; d1i=8.70748550112416; recall=0.966]
[d0i=2.5; d1i=8.70748550112416; recall=1.0]
[d0i=2.5; d1i=8.70748550112416; recall=1.0]
[d0i=2.5; d1i=8.70748550112416; recall=1.0]
[d0i=2.5; d1i=8.70748550112416; recall=0.913]
[d0i=2.5; d1i=8.707485501124161; recall=1.0]
[d0i=2.5; d1i=8.70748550112416; recall=1.0]
[d0i=2.5; d1i=8.707485501124161; recall=1.0]
[d0i=2.5; d1i=8.707485501124161; recall=0.991]
[d0i=2.5; d1i=8.70748550112416; recall=0.983]
[d0i=2.5; d1i=8.707485501124157; recall=1.0]
[d0i=2.5; d1i=8.70748550112416; recall=1.0]
[d0i=2.5; d1i=19.774129804151563; recall=0.555]
[d0i=2.5; d1i=19.774129804151563; recall=0.711]
[d0i=2.5; d1i=19.774129804151563; recall=0.936]
[d0i=2.5; d1i=19.774129804151563; recall=0.912]
[d0i=2.5; d1i=19.774129804151563; recall=0.595]
[d0i=2.5; d1i=19.774129804151563; recall=0.638]
[d0i=2.5; d1i=19.774129804151563; recall=0.847]
[d0i=2.5; d1i=19.774129804151563; recall=0.952]
[d0i=2.5; d1i=19.774129804151563; recall=0.741]
[d0i=2.5; d1i=19.774129804151563; recall=0.567]
[d0i=2.5; d1i=19.774129804151563; recall=0.738]
[d0i=2.5; d1i=19.774129804151563; recall=0.949]
[d0i=2.5; d1i=14.730736161291702; recall=1.0]
[d0i=2.5; d1i=14.730736161291702; recall=0.982]
[d0i=2.5; d1i=14.730736161291702; recall=0.255]
[d0i=2.5; d1i=14.730736161291702; recall=0.849]
[d0i=2.5; d1i=14.730736161291702; recall=0.998]
[d0i=2.5; d1i=14.730736161291702; recall=1.0]
[d0i=2.5; d1i=14.730736161291702; recall=0.535]
[d0i=2.5; d1i=14.730736161291702; recall=0.814]
[d0i=2.5; d1i=14.730736161291702; recall=0.876]
[d0i=2.5; d1i=14.7307361612917; recall=1.0]
[d0i=2.5; d1i=14.7307361612917; recall=0.948]
[d0i=2.5; d1i=14.730736161291702; recall=0.34]
[d0i=2.5; d1i=2.108190294734382; recall=1.0]
[d0i=2.5; d1i=2.108190294734383; recall=1.0]
[d0i=2.5; d1i=2.108190294734382; recall=1.0]
[d0i=2.5; d1i=2.1081902947343822; recall=1.0]
[d0i=2.5; d1i=2.1081902947343822; recall=1.0]
[d0i=2.5; d1i=2.1081902947343827; recall=1.0]
[d0i=2.5; d1i=2.1081902947343822; recall=1.0]
[d0i=2.5; d1i=2.1081902947343827; recall=1.0]
[d0i=2.5; d1i=2.108190294734382; recall=1.0]
[d0i=2.5; d1i=2.1081902947343827; recall=1.0]
[d0i=2.5; d1i=2.1081902947343822; recall=1.0]
[d0i=2.5; d1i=2.1081902947343827; recall=1.0]
[d0i=2.5; d1i=3.257491935216249; recall=1.0]
[d0i=2.5; d1i=3.2574919352162492; recall=1.0]
[d0i=2.5; d1i=3.257491935216249; recall=1.0]
[d0i=2.5; d1i=3.2574919352162484; recall=1.0]
[d0i=2.5; d1i=3.257491935216249; recall=1.0]
[d0i=2.5; d1i=3.257491935216249; recall=1.0]
[d0i=2.5; d1i=3.257491935216248; recall=1.0]
[d0i=2.5; d1i=3.2574919352162484; recall=1.0]
[d0i=2.5; d1i=3.2574919352162492; recall=1.0]
[d0i=2.5; d1i=3.257491935216249; recall=1.0]
[d0i=2.5; d1i=3.257491935216249; recall=1.0]
[d0i=2.5; d1i=3.2574919352162492; recall=1.0]
[d0i=2.5; d1i=16.23460069057858; recall=0.395]
[d0i=2.5; d1i=16.23460069057858; recall=0.679]
[d0i=2.5; d1i=16.23460069057858; recall=1.0]
[d0i=2.5; d1i=16.23460069057858; recall=0.994]
[d0i=2.5; d1i=16.23460069057858; recall=0.238]
[d0i=2.5; d1i=16.23460069057858; recall=0.744]
[d0i=2.5; d1i=16.23460069057858; recall=0.942]
[d0i=2.5; d1i=16.23460069057858; recall=1.0]
[d0i=2.5; d1i=16.23460069057858; recall=0.696]
[d0i=2.5; d1i=16.23460069057858; recall=0.522]
[d0i=2.5; d1i=16.23460069057858; recall=0.681]
[d0i=2.5; d1i=16.23460069057858; recall=1.0]
[d0i=2.5; d1i=19.088774731823722; recall=0.986]
[d0i=2.5; d1i=19.088774731823722; recall=0.889]
[d0i=2.5; d1i=19.088774731823722; recall=0.417]
[d0i=2.5; d1i=19.08877473182372; recall=0.613]
[d0i=2.5; d1i=19.088774731823722; recall=0.941]
[d0i=2.5; d1i=19.088774731823722; recall=0.977]
[d0i=2.5; d1i=19.088774731823722; recall=0.529]
[d0i=2.5; d1i=19.088774731823722; recall=0.536]
[d0i=2.5; d1i=19.088774731823722; recall=0.777]
[d0i=2.5; d1i=19.088774731823722; recall=0.989]
[d0i=2.5; d1i=19.088774731823722; recall=0.832]
[d0i=2.5; d1i=19.088774731823722; recall=0.445]
[d0i=2.5; d1i=6.99218694464852; recall=1.0]
[d0i=2.5; d1i=6.992186944648521; recall=1.0]
[d0i=2.5; d1i=6.9921869446485205; recall=0.979]
[d0i=2.5; d1i=6.9921869446485205; recall=1.0]
[d0i=2.5; d1i=6.9921869446485205; recall=1.0]
[d0i=2.5; d1i=6.992186944648521; recall=1.0]
[d0i=2.5; d1i=6.992186944648519; recall=0.988]
[d0i=2.5; d1i=6.9921869446485205; recall=1.0]
[d0i=2.5; d1i=6.9921869446485205; recall=1.0]
[d0i=2.5; d1i=6.99218694464852; recall=1.0]
[d0i=2.5; d1i=6.9921869446485205; recall=1.0]
[d0i=2.5; d1i=6.992186944648519; recall=0.989]
[d0i=2.5; d1i=0.4061804936749508; recall=1.0]
[d0i=2.5; d1i=0.4061804936749507; recall=1.0]
[d0i=2.5; d1i=0.4061804936749508; recall=1.0]
[d0i=2.5; d1i=0.4061804936749508; recall=1.0]
[d0i=2.5; d1i=0.4061804936749507; recall=1.0]
[d0i=2.5; d1i=0.4061804936749508; recall=1.0]
[d0i=2.5; d1i=0.4061804936749507; recall=1.0]
[d0i=2.5; d1i=0.4061804936749508; recall=1.0]
[d0i=2.5; d1i=0.4061804936749508; recall=1.0]
[d0i=2.5; d1i=0.40618049367495074; recall=1.0]
[d0i=2.5; d1i=0.4061804936749508; recall=1.0]
[d0i=2.5; d1i=0.4061804936749507; recall=1.0]
[d0i=2.5; d1i=10.47096619278684; recall=0.859]
[d0i=2.5; d1i=10.47096619278684; recall=0.989]
[d0i=2.5; d1i=10.47096619278684; recall=1.0]
[d0i=2.5; d1i=10.470966192786838; recall=1.0]
[d0i=2.5; d1i=10.47096619278684; recall=0.734]
[d0i=2.5; d1i=10.47096619278684; recall=0.992]
[d0i=2.5; d1i=10.470966192786838; recall=1.0]
[d0i=2.5; d1i=10.47096619278684; recall=1.0]
[d0i=2.5; d1i=10.47096619278684; recall=0.973]
[d0i=2.5; d1i=10.47096619278684; recall=0.932]
[d0i=2.5; d1i=10.470966192786836; recall=0.99]
[d0i=2.5; d1i=10.470966192786838; recall=1.0]
[d0i=2.5; d1i=20.161988217552068; recall=0.706]
[d0i=2.5; d1i=20.161988217552068; recall=0.761]
[d0i=2.5; d1i=20.161988217552068; recall=0.862]
[d0i=2.5; d1i=20.161988217552068; recall=0.851]
[d0i=2.5; d1i=20.161988217552068; recall=0.727]
[d0i=2.5; d1i=20.161988217552068; recall=0.716]
[d0i=2.5; d1i=20.161988217552068; recall=0.825]
[d0i=2.5; d1i=20.161988217552068; recall=0.872]
[d0i=2.5; d1i=20.161988217552068; recall=0.78]
[d0i=2.5; d1i=20.161988217552068; recall=0.702]
[d0i=2.5; d1i=20.161988217552068; recall=0.772]
[d0i=2.5; d1i=20.161988217552068; recall=0.87]
###########################################################



