############################################################
2020-08-10 07:53:02
[DataFrame Name] report/rec/rec_[1_1_1]_[1_1_2]_[0.1]_[30]/result_df.pkl
[Normal Mean] 1_1_1
[Abnormal Mean] 1_1_2
[Model] rec
[Eta] 1.0
[Epochs] 100
[Cut Threshold with 0.05 FP Rate] 0.3184975981712341
[Cut Threshold with 0.01 FP Rate] 0.3687427008152008
[A/N Ratio] 1:0.1
[Recall for TEST (FP = 0.05)] 0.8833333333333333
[Recall for TEST (FP = 0.01)] 0.6
---------------------
============================================================
Recall when d0i changes (FPR=10%):
[d0i=12.25; d1i=2.5; recall=1.0]
[d0i=8.878906527675738; d1i=2.5; recall=0.999]
[d0i=12.17190975316252; d1i=2.5; recall=1.0]
[d0i=12.17190975316252; d1i=2.5; recall=1.0]
[d0i=12.171909753162522; d1i=2.5; recall=1.0]
[d0i=12.171909753162522; d1i=2.5; recall=1.0]
[d0i=12.17190975316252; d1i=2.5; recall=1.0]
[d0i=12.171909753162522; d1i=2.5; recall=1.0]
[d0i=12.17190975316252; d1i=2.5; recall=1.0]
[d0i=12.171909753162522; d1i=2.5; recall=1.0]
[d0i=12.17190975316252; d1i=2.5; recall=1.0]
[d0i=12.17190975316252; d1i=2.5; recall=1.0]
[d0i=12.171909753162522; d1i=2.5; recall=1.0]
[d0i=12.17190975316252; d1i=2.5; recall=1.0]
[d0i=7.13951690360658; d1i=2.5; recall=0.867]
[d0i=7.139516903606579; d1i=2.5; recall=1.0]
[d0i=7.13951690360658; d1i=2.5; recall=1.0]
[d0i=7.139516903606578; d1i=2.5; recall=1.0]
[d0i=7.13951690360658; d1i=2.5; recall=0.81]
[d0i=7.139516903606579; d1i=2.5; recall=1.0]
[d0i=7.139516903606578; d1i=2.5; recall=1.0]
[d0i=7.139516903606579; d1i=2.5; recall=1.0]
[d0i=7.139516903606581; d1i=2.5; recall=0.985]
[d0i=7.13951690360658; d1i=2.5; recall=0.953]
[d0i=7.1395169036065775; d1i=2.5; recall=1.0]
[d0i=7.139516903606578; d1i=2.5; recall=1.0]
[d0i=2.2940058912239656; d1i=2.5; recall=0.0]
[d0i=2.2940058912239656; d1i=2.5; recall=0.0]
[d0i=2.2940058912239656; d1i=2.5; recall=0.0]
[d0i=2.2940058912239656; d1i=2.5; recall=0.0]
[d0i=2.2940058912239656; d1i=2.5; recall=0.0]
[d0i=2.2940058912239656; d1i=2.5; recall=0.0]
[d0i=2.2940058912239656; d1i=2.5; recall=0.0]
[d0i=2.2940058912239656; d1i=2.5; recall=0.0]
[d0i=2.2940058912239656; d1i=2.5; recall=0.0]
[d0i=2.2940058912239656; d1i=2.5; recall=0.0]
[d0i=2.2940058912239656; d1i=2.5; recall=0.0]
[d0i=2.2940058912239656; d1i=2.5; recall=0.0]
============================================================
Recall when d1i changes (FPR=10%):
[d0i=2.5; d1i=2.25; recall=1.0]
[d0i=2.5; d1i=6.4787427505620805; recall=0.46]
[d0i=2.5; d1i=6.47874275056208; recall=1.0]
[d0i=2.5; d1i=6.47874275056208; recall=1.0]
[d0i=2.5; d1i=6.4787427505620805; recall=1.0]
[d0i=2.5; d1i=6.4787427505620805; recall=0.345]
[d0i=2.5; d1i=6.478742750562081; recall=0.988]
[d0i=2.5; d1i=6.47874275056208; recall=1.0]
[d0i=2.5; d1i=6.478742750562081; recall=1.0]
[d0i=2.5; d1i=6.478742750562081; recall=0.836]
[d0i=2.5; d1i=6.47874275056208; recall=0.674]
[d0i=2.5; d1i=6.478742750562079; recall=1.0]
[d0i=2.5; d1i=6.4787427505620805; recall=1.0]
[d0i=2.5; d1i=12.012064902075782; recall=0.0]
[d0i=2.5; d1i=12.012064902075782; recall=0.0]
[d0i=2.5; d1i=12.012064902075782; recall=0.001]
[d0i=2.5; d1i=12.012064902075782; recall=0.0]
[d0i=2.5; d1i=12.012064902075782; recall=0.0]
[d0i=2.5; d1i=12.012064902075783; recall=0.0]
[d0i=2.5; d1i=12.012064902075782; recall=0.0]
[d0i=2.5; d1i=12.012064902075782; recall=0.003]
[d0i=2.5; d1i=12.012064902075782; recall=0.0]
[d0i=2.5; d1i=12.012064902075782; recall=0.0]
[d0i=2.5; d1i=12.012064902075782; recall=0.0]
[d0i=2.5; d1i=12.012064902075782; recall=0.001]
[d0i=2.5; d1i=9.490368080645851; recall=0.999]
[d0i=2.5; d1i=9.490368080645851; recall=0.509]
[d0i=2.5; d1i=9.490368080645851; recall=0.0]
[d0i=2.5; d1i=9.490368080645851; recall=0.318]
[d0i=2.5; d1i=9.490368080645851; recall=0.972]
[d0i=2.5; d1i=9.490368080645851; recall=0.974]
[d0i=2.5; d1i=9.490368080645851; recall=0.012]
[d0i=2.5; d1i=9.490368080645851; recall=0.09]
[d0i=2.5; d1i=9.490368080645851; recall=0.691]
[d0i=2.5; d1i=9.490368080645851; recall=0.999]
[d0i=2.5; d1i=9.490368080645851; recall=0.332]
[d0i=2.5; d1i=9.490368080645851; recall=0.0]
[d0i=2.5; d1i=3.179095147367191; recall=1.0]
[d0i=2.5; d1i=3.1790951473671925; recall=1.0]
[d0i=2.5; d1i=3.179095147367191; recall=1.0]
[d0i=2.5; d1i=3.1790951473671916; recall=1.0]
[d0i=2.5; d1i=3.1790951473671916; recall=1.0]
[d0i=2.5; d1i=3.179095147367192; recall=1.0]
[d0i=2.5; d1i=3.1790951473671916; recall=0.999]
[d0i=2.5; d1i=3.179095147367192; recall=1.0]
[d0i=2.5; d1i=3.179095147367191; recall=1.0]
[d0i=2.5; d1i=3.179095147367192; recall=1.0]
[d0i=2.5; d1i=3.1790951473671916; recall=1.0]
[d0i=2.5; d1i=3.179095147367192; recall=1.0]
[d0i=2.5; d1i=3.753745967608124; recall=0.999]
[d0i=2.5; d1i=3.7537459676081246; recall=1.0]
[d0i=2.5; d1i=3.753745967608124; recall=1.0]
[d0i=2.5; d1i=3.7537459676081237; recall=1.0]
[d0i=2.5; d1i=3.753745967608124; recall=0.981]
[d0i=2.5; d1i=3.753745967608124; recall=1.0]
[d0i=2.5; d1i=3.7537459676081233; recall=1.0]
[d0i=2.5; d1i=3.7537459676081237; recall=1.0]
[d0i=2.5; d1i=3.7537459676081246; recall=0.999]
[d0i=2.5; d1i=3.753745967608124; recall=1.0]
[d0i=2.5; d1i=3.753745967608124; recall=1.0]
[d0i=2.5; d1i=3.7537459676081246; recall=1.0]
[d0i=2.5; d1i=10.24230034528929; recall=0.0]
[d0i=2.5; d1i=10.24230034528929; recall=0.082]
[d0i=2.5; d1i=10.24230034528929; recall=0.925]
[d0i=2.5; d1i=10.24230034528929; recall=0.583]
[d0i=2.5; d1i=10.24230034528929; recall=0.0]
[d0i=2.5; d1i=10.24230034528929; recall=0.034]
[d0i=2.5; d1i=10.24230034528929; recall=0.537]
[d0i=2.5; d1i=10.24230034528929; recall=0.957]
[d0i=2.5; d1i=10.24230034528929; recall=0.015]
[d0i=2.5; d1i=10.24230034528929; recall=0.002]
[d0i=2.5; d1i=10.24230034528929; recall=0.114]
[d0i=2.5; d1i=10.24230034528929; recall=0.95]
[d0i=2.5; d1i=11.669387365911858; recall=0.128]
[d0i=2.5; d1i=11.669387365911858; recall=0.0]
[d0i=2.5; d1i=11.66938736591186; recall=0.0]
[d0i=2.5; d1i=11.669387365911858; recall=0.0]
[d0i=2.5; d1i=11.66938736591186; recall=0.015]
[d0i=2.5; d1i=11.669387365911858; recall=0.07]
[d0i=2.5; d1i=11.669387365911858; recall=0.0]
[d0i=2.5; d1i=11.66938736591186; recall=0.0]
[d0i=2.5; d1i=11.66938736591186; recall=0.0]
[d0i=2.5; d1i=11.669387365911858; recall=0.142]
[d0i=2.5; d1i=11.669387365911858; recall=0.0]
[d0i=2.5; d1i=11.669387365911858; recall=0.0]
[d0i=2.5; d1i=5.62109347232426; recall=1.0]
[d0i=2.5; d1i=5.621093472324262; recall=0.999]
[d0i=2.5; d1i=5.621093472324261; recall=0.556]
[d0i=2.5; d1i=5.621093472324261; recall=1.0]
[d0i=2.5; d1i=5.621093472324261; recall=1.0]
[d0i=2.5; d1i=5.621093472324262; recall=1.0]
[d0i=2.5; d1i=5.621093472324259; recall=0.8]
[d0i=2.5; d1i=5.621093472324261; recall=0.984]
[d0i=2.5; d1i=5.621093472324261; recall=1.0]
[d0i=2.5; d1i=5.62109347232426; recall=1.0]
[d0i=2.5; d1i=5.621093472324261; recall=0.987]
[d0i=2.5; d1i=5.621093472324259; recall=0.635]
[d0i=2.5; d1i=2.3280902468374753; recall=1.0]
[d0i=2.5; d1i=2.3280902468374753; recall=1.0]
[d0i=2.5; d1i=2.3280902468374753; recall=1.0]
[d0i=2.5; d1i=2.3280902468374753; recall=1.0]
[d0i=2.5; d1i=2.3280902468374753; recall=1.0]
[d0i=2.5; d1i=2.3280902468374753; recall=1.0]
[d0i=2.5; d1i=2.3280902468374753; recall=1.0]
[d0i=2.5; d1i=2.3280902468374753; recall=1.0]
[d0i=2.5; d1i=2.3280902468374753; recall=1.0]
[d0i=2.5; d1i=2.3280902468374753; recall=1.0]
[d0i=2.5; d1i=2.3280902468374753; recall=1.0]
[d0i=2.5; d1i=2.3280902468374753; recall=1.0]
[d0i=2.5; d1i=7.36048309639342; recall=0.204]
[d0i=2.5; d1i=7.360483096393419; recall=0.993]
[d0i=2.5; d1i=7.36048309639342; recall=1.0]
[d0i=2.5; d1i=7.360483096393418; recall=0.998]
[d0i=2.5; d1i=7.36048309639342; recall=0.149]
[d0i=2.5; d1i=7.360483096393419; recall=0.916]
[d0i=2.5; d1i=7.360483096393418; recall=1.0]
[d0i=2.5; d1i=7.360483096393419; recall=1.0]
[d0i=2.5; d1i=7.360483096393421; recall=0.649]
[d0i=2.5; d1i=7.36048309639342; recall=0.405]
[d0i=2.5; d1i=7.360483096393417; recall=0.998]
[d0i=2.5; d1i=7.360483096393418; recall=1.0]
[d0i=2.5; d1i=12.205994108776034; recall=0.0]
[d0i=2.5; d1i=12.205994108776034; recall=0.0]
[d0i=2.5; d1i=12.205994108776034; recall=0.0]
[d0i=2.5; d1i=12.205994108776034; recall=0.0]
[d0i=2.5; d1i=12.205994108776034; recall=0.0]
[d0i=2.5; d1i=12.205994108776034; recall=0.0]
[d0i=2.5; d1i=12.205994108776034; recall=0.0]
[d0i=2.5; d1i=12.205994108776034; recall=0.0]
[d0i=2.5; d1i=12.205994108776034; recall=0.0]
[d0i=2.5; d1i=12.205994108776034; recall=0.0]
[d0i=2.5; d1i=12.205994108776034; recall=0.0]
[d0i=2.5; d1i=12.205994108776034; recall=0.0]
###########################################################



