############################################################
2020-08-10 07:57:49
[DataFrame Name] report/one_class/one_class_[1_1_1]_[2_2_2]_[0.1]_[30]/result_df.pkl
[Normal Mean] 1_1_1
[Abnormal Mean] 2_2_2
[Model] one_class
[Eta] 1.0
[Epochs] 100
[Cut Threshold with 0.05 FP Rate] 0.1256406635046005
[Cut Threshold with 0.01 FP Rate] 0.16658427849411964
[A/N Ratio] 1:0.1
[Recall for TEST (FP = 0.05)] 0.975
[Recall for TEST (FP = 0.01)] 0.9166666666666666
---------------------
============================================================
Recall when d0i changes (FPR=10%):
[d0i=14.25; d1i=2.5; recall=0.949]
[d0i=17.01134635567051; d1i=2.5; recall=1.0]
[d0i=15.667549475720504; d1i=2.5; recall=1.0]
[d0i=10.354410020559467; d1i=2.5; recall=0.028]
[d0i=10.05908797168244; d1i=2.5; recall=0.164]
[d0i=9.171871884246052; d1i=2.5; recall=0.195]
[d0i=15.726503002549133; d1i=2.5; recall=1.0]
[d0i=17.240051629883173; d1i=2.5; recall=1.0]
[d0i=11.152354652063362; d1i=2.5; recall=0.297]
[d0i=7.7607338541193895; d1i=2.5; recall=0.0]
[d0i=12.802105980835712; d1i=2.5; recall=1.0]
[d0i=17.749004698717375; d1i=2.5; recall=1.0]
[d0i=14.233765171361611; d1i=2.5; recall=0.997]
[d0i=8.2024048658864; d1i=2.5; recall=0.0]
[d0i=9.85695224941422; d1i=2.5; recall=0.537]
[d0i=16.398745220523182; d1i=2.5; recall=1.0]
[d0i=16.76235993831129; d1i=2.5; recall=1.0]
[d0i=2.251936476041557; d1i=2.5; recall=0.62]
[d0i=9.597625575646562; d1i=2.5; recall=1.0]
[d0i=11.29383966502282; d1i=2.5; recall=1.0]
[d0i=4.4714375306298875; d1i=2.5; recall=0.563]
[d0i=0.670492599361113; d1i=2.5; recall=0.005]
[d0i=6.320292200571901; d1i=2.5; recall=1.0]
[d0i=11.864216691962794; d1i=2.5; recall=1.0]
[d0i=7.92473387248067; d1i=2.5; recall=1.0]
[d0i=1.1654675076650862; d1i=2.5; recall=0.001]
[d0i=3.019697053248845; d1i=2.5; recall=0.891]
[d0i=10.350998609725812; d1i=2.5; recall=1.0]
[d0i=10.758496853441395; d1i=2.5; recall=1.0]
[d0i=7.169205225801936; d1i=2.5; recall=1.0]
[d0i=2.880740495573842; d1i=2.5; recall=0.757]
[d0i=1.8904788334518767; d1i=2.5; recall=0.78]
[d0i=5.873444969379166; d1i=2.5; recall=1.0]
[d0i=8.092463234140999; d1i=2.5; recall=1.0]
[d0i=4.794070667546793; d1i=2.5; recall=0.995]
[d0i=1.557488731393792; d1i=2.5; recall=0.446]
[d0i=3.857386385324867; d1i=2.5; recall=1.0]
[d0i=7.803493416901712; d1i=2.5; recall=1.0]
[d0i=6.720981225035273; d1i=2.5; recall=1.0]
[d0i=2.44091604322566; d1i=2.5; recall=0.628]
[d0i=2.2030157152771; d1i=2.5; recall=0.881]
[d0i=15.606132302281324; d1i=2.5; recall=1.0]
[d0i=6.937439397817418; d1i=2.5; recall=0.001]
[d0i=4.935726714140355; d1i=2.5; recall=0.0]
[d0i=12.986885451173153; d1i=2.5; recall=1.0]
[d0i=17.472403951775014; d1i=2.5; recall=1.0]
[d0i=10.805040679173056; d1i=2.5; recall=0.872]
[d0i=4.262621275119033; d1i=2.5; recall=0.0]
[d0i=8.911629190025002; d1i=2.5; recall=0.989]
[d0i=16.888281016905225; d1i=2.5; recall=1.0]
[d0i=14.700093321088689; d1i=2.5; recall=1.0]
[d0i=6.048379244796731; d1i=2.5; recall=0.0]
[d0i=5.567488060051549; d1i=2.5; recall=0.02]
[d0i=13.291680020806464; d1i=2.5; recall=0.827]
[d0i=14.90582785274702; d1i=2.5; recall=0.995]
[d0i=15.278555347437877; d1i=2.5; recall=0.995]
[d0i=13.779395028435385; d1i=2.5; recall=0.846]
[d0i=12.944172228104392; d1i=2.5; recall=0.679]
[d0i=14.185663891246438; d1i=2.5; recall=0.973]
[d0i=15.403890469703446; d1i=2.5; recall=1.0]
[d0i=14.538225238598569; d1i=2.5; recall=0.964]
[d0i=13.052938426111165; d1i=2.5; recall=0.664]
[d0i=13.46038836856586; d1i=2.5; recall=0.864]
[d0i=15.071374669813764; d1i=2.5; recall=0.995]
[d0i=15.16091867279212; d1i=2.5; recall=0.995]
[d0i=4.140737704100833; d1i=2.5; recall=0.164]
[d0i=13.307399895384195; d1i=2.5; recall=1.0]
[d0i=15.424100091999325; d1i=2.5; recall=1.0]
[d0i=6.91044604932639; d1i=2.5; recall=0.183]
[d0i=2.167258892864085; d1i=2.5; recall=0.0]
[d0i=9.217625943592061; d1i=2.5; recall=1.0]
[d0i=16.135871779683256; d1i=2.5; recall=1.0]
[d0i=11.219803630746886; d1i=2.5; recall=1.0]
[d0i=2.784936515216488; d1i=2.5; recall=0.0]
[d0i=5.098823699793514; d1i=2.5; recall=0.648]
[d0i=14.247531721518525; d1i=2.5; recall=1.0]
[d0i=14.756047490840007; d1i=2.5; recall=1.0]
[d0i=3.632097745196706; d1i=2.5; recall=0.999]
[d0i=4.845891780526467; d1i=2.5; recall=1.0]
[d0i=5.126172434446044; d1i=2.5; recall=1.0]
[d0i=3.9988457936013537; d1i=2.5; recall=0.999]
[d0i=3.3707816019873897; d1i=2.5; recall=0.994]
[d0i=4.304348618474225; d1i=2.5; recall=1.0]
[d0i=5.220420941808831; d1i=2.5; recall=1.0]
[d0i=4.569464893474496; d1i=2.5; recall=1.0]
[d0i=3.452570741602564; d1i=2.5; recall=0.994]
[d0i=3.7589617053424806; d1i=2.5; recall=1.0]
[d0i=4.970378357993086; d1i=2.5; recall=1.0]
[d0i=5.0377129444318065; d1i=2.5; recall=1.0]
============================================================
Recall when d1i changes (FPR=10%):
[d0i=2.5; d1i=4.25; recall=0.015]
[d0i=2.5; d1i=13.418900871026388; recall=0.0]
[d0i=2.5; d1i=4.359736852279731; recall=1.0]
[d0i=2.5; d1i=2.267859366286645; recall=1.0]
[d0i=2.5; d1i=10.681673114630048; recall=0.0]
[d0i=2.5; d1i=15.36923654015525; recall=0.0]
[d0i=2.5; d1i=8.401549701466392; recall=0.901]
[d0i=2.5; d1i=1.5644346814804033; recall=1.0]
[d0i=2.5; d1i=6.422851710407228; recall=0.338]
[d0i=2.5; d1i=14.7588024721342; recall=0.0]
[d0i=2.5; d1i=12.472050425583166; recall=0.006]
[d0i=2.5; d1i=3.4306300264284015; recall=1.0]
[d0i=2.5; d1i=2.9280776617538313; recall=1.0]
[d0i=2.5; d1i=15.536118007586866; recall=0.077]
[d0i=2.5; d1i=12.741339638264657; recall=0.931]
[d0i=2.5; d1i=12.095989367861401; recall=0.906]
[d0i=2.5; d1i=14.691675307393517; recall=0.047]
[d0i=2.5; d1i=16.137802217048062; recall=0.005]
[d0i=2.5; d1i=13.988250622587277; recall=0.667]
[d0i=2.5; d1i=11.878980812825242; recall=0.973]
[d0i=2.5; d1i=13.377816554566225; recall=0.408]
[d0i=2.5; d1i=15.949481536942017; recall=0.003]
[d0i=2.5; d1i=15.244011899514222; recall=0.146]
[d0i=2.5; d1i=12.45470748828862; recall=0.962]
[d0i=2.5; d1i=12.299668626497647; recall=0.847]
[d0i=2.5; d1i=7.0203847626430615; recall=0.998]
[d0i=2.5; d1i=15.217351550224905; recall=0.0]
[d0i=2.5; d1i=17.110136606427893; recall=0.0]
[d0i=2.5; d1i=9.497099497335782; recall=1.0]
[d0i=2.5; d1i=5.25567041688191; recall=1.0]
[d0i=2.5; d1i=11.560214355463279; recall=0.013]
[d0i=2.5; d1i=17.74661352272946; recall=0.0]
[d0i=2.5; d1i=13.350591666416399; recall=0.445]
[d0i=2.5; d1i=5.8080070090026155; recall=1.0]
[d0i=2.5; d1i=7.877119626703835; recall=0.967]
[d0i=2.5; d1i=16.05803152663983; recall=0.0]
[d0i=2.5; d1i=16.51275395287405; recall=0.0]
[d0i=2.5; d1i=2.27603922630562; recall=0.686]
[d0i=2.5; d1i=7.599605618957572; recall=0.0]
[d0i=2.5; d1i=8.828885567850554; recall=0.0]
[d0i=2.5; d1i=3.8845556040675597; recall=0.679]
[d0i=2.5; d1i=1.12993552390227; recall=0.981]
[d0i=2.5; d1i=5.2244572051753675; recall=0.001]
[d0i=2.5; d1i=9.242249097205704; recall=0.0]
[d0i=2.5; d1i=6.387227865317126; recall=0.017]
[d0i=2.5; d1i=1.4886536443294882; recall=0.989]
[d0i=2.5; d1i=2.8324505242794977; recall=0.425]
[d0i=2.5; d1i=8.145589979440535; recall=0.0]
[d0i=2.5; d1i=8.440912028317562; recall=0.0]
[d0i=2.5; d1i=9.328128115753945; recall=0.0]
[d0i=2.5; d1i=2.773496997450865; recall=0.991]
[d0i=2.5; d1i=1.259948370116828; recall=0.988]
[d0i=2.5; d1i=7.347645347936635; recall=0.0]
[d0i=2.5; d1i=10.739266145880613; recall=0.0]
[d0i=2.5; d1i=5.697894019164289; recall=0.418]
[d0i=2.5; d1i=0.7509953012826222; recall=1.0]
[d0i=2.5; d1i=4.266234828638388; recall=0.098]
[d0i=2.5; d1i=10.2975951341136; recall=0.0]
[d0i=2.5; d1i=8.64304775058578; recall=0.0]
[d0i=2.5; d1i=2.101254779476819; recall=0.995]
[d0i=2.5; d1i=1.7376400616887122; recall=0.953]
[d0i=2.5; d1i=16.248063523958443; recall=0.002]
[d0i=2.5; d1i=8.902374424353438; recall=1.0]
[d0i=2.5; d1i=7.206160334977178; recall=1.0]
[d0i=2.5; d1i=14.028562469370112; recall=0.0]
[d0i=2.5; d1i=17.82950740063889; recall=0.0]
[d0i=2.5; d1i=12.179707799428098; recall=0.939]
[d0i=2.5; d1i=6.6357833080372055; recall=1.0]
[d0i=2.5; d1i=10.575266127519331; recall=0.455]
[d0i=2.5; d1i=17.334532492334912; recall=0.0]
[d0i=2.5; d1i=15.480302946751152; recall=0.034]
[d0i=2.5; d1i=8.14900139027419; recall=1.0]
[d0i=2.5; d1i=7.7415031465586015; recall=1.0]
[d0i=2.5; d1i=11.330794774198063; recall=0.912]
[d0i=2.5; d1i=15.619259504426157; recall=0.0]
[d0i=2.5; d1i=16.60952116654812; recall=0.0]
[d0i=2.5; d1i=12.626555030620832; recall=0.961]
[d0i=2.5; d1i=10.407536765859001; recall=0.995]
[d0i=2.5; d1i=13.705929332453206; recall=0.09]
[d0i=2.5; d1i=16.942511268606207; recall=0.0]
[d0i=2.5; d1i=14.642613614675133; recall=0.408]
[d0i=2.5; d1i=10.696506583098289; recall=1.0]
[d0i=2.5; d1i=11.779018774964726; recall=0.802]
[d0i=2.5; d1i=16.059083956774337; recall=0.0]
[d0i=2.5; d1i=16.2969842847229; recall=0.005]
[d0i=2.5; d1i=2.8938676977186755; recall=0.994]
[d0i=2.5; d1i=11.562560602182586; recall=0.0]
[d0i=2.5; d1i=13.564273285859645; recall=0.0]
[d0i=2.5; d1i=5.513114548826847; recall=0.994]
[d0i=2.5; d1i=1.0275960482249853; recall=1.0]
[d0i=2.5; d1i=7.694959320826946; recall=0.001]
[d0i=2.5; d1i=14.237378724880964; recall=0.0]
[d0i=2.5; d1i=9.588370809974998; recall=0.147]
[d0i=2.5; d1i=1.6117189830947791; recall=1.0]
[d0i=2.5; d1i=3.799906678911306; recall=0.92]
[d0i=2.5; d1i=12.45162075520327; recall=0.0]
[d0i=2.5; d1i=12.932511939948451; recall=0.0]
[d0i=2.5; d1i=5.208319979193533; recall=0.0]
[d0i=2.5; d1i=3.5941721472529773; recall=0.114]
[d0i=2.5; d1i=3.22144465256212; recall=0.116]
[d0i=2.5; d1i=4.720604971564612; recall=0.0]
[d0i=2.5; d1i=5.555827771895604; recall=0.0]
[d0i=2.5; d1i=4.314336108753559; recall=0.03]
[d0i=2.5; d1i=3.0961095302965504; recall=0.192]
[d0i=2.5; d1i=3.9617747614014265; recall=0.017]
[d0i=2.5; d1i=5.447061573888831; recall=0.0]
[d0i=2.5; d1i=5.039611631434136; recall=0.003]
[d0i=2.5; d1i=3.4286253301862315; recall=0.146]
[d0i=2.5; d1i=3.339081327207877; recall=0.09]
[d0i=2.5; d1i=14.359262295899168; recall=0.0]
[d0i=2.5; d1i=5.1926001046157975; recall=1.0]
[d0i=2.5; d1i=3.0758999080006735; recall=1.0]
[d0i=2.5; d1i=11.589553950673604; recall=0.0]
[d0i=2.5; d1i=16.332741107135917; recall=0.0]
[d0i=2.5; d1i=9.282374056407935; recall=0.946]
[d0i=2.5; d1i=2.364128220316748; recall=1.0]
[d0i=2.5; d1i=7.280196369253111; recall=0.386]
[d0i=2.5; d1i=15.715063484783514; recall=0.0]
[d0i=2.5; d1i=13.401176300206485; recall=0.014]
[d0i=2.5; d1i=4.252468278481471; recall=1.0]
[d0i=2.5; d1i=3.743952509159991; recall=1.0]
[d0i=2.5; d1i=14.867902254803294; recall=0.216]
[d0i=2.5; d1i=13.654108219473533; recall=0.693]
[d0i=2.5; d1i=13.373827565553956; recall=0.665]
[d0i=2.5; d1i=14.501154206398647; recall=0.182]
[d0i=2.5; d1i=15.129218398012611; recall=0.108]
[d0i=2.5; d1i=14.195651381525774; recall=0.515]
[d0i=2.5; d1i=13.27957905819117; recall=0.758]
[d0i=2.5; d1i=13.930535106525504; recall=0.397]
[d0i=2.5; d1i=15.047429258397436; recall=0.094]
[d0i=2.5; d1i=14.74103829465752; recall=0.264]
[d0i=2.5; d1i=13.529621642006916; recall=0.732]
[d0i=2.5; d1i=13.462287055568192; recall=0.623]
###########################################################



